"DATE","DAY","S39","G94A","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2010-02-23,5533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-24,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-25,5535,0,0,0,0,0,0,231627.093242004,0,0,0,0,88835.15807526,0,0,0,0,0,0,0
2010-02-26,5536,0,0,0,0,0,0,25082.292497592,0,0,0,0,74233.995216732,0,0,0,0,0,0,0
2010-02-27,5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-28,5538,0,0,0,0,0,0,163301.577968862,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,5539,0,0,0,0,0,0,98019.602674944,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-02,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-03,5541,0,0,0,0,0,0,86532.930486474,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,5542,0,0,0,99521.800060188,0,0,0,0,0,0,0,0,0,0,0,0,-861194.592192,0,0
2010-03-05,5543,0,0,0,239054.89659966,0,0,0,0,0,0,0,0,0,0,0,0,-1896096.04815,0,0
2010-03-06,5544,0,0,0,230631.336994782,0,0,0,0,0,0,0,0,0,0,0,0,-1878970.019328,0,0
2010-03-07,5545,0,0,0,226973.706553512,0,0,0,0,0,0,0,0,0,0,0,0,-1874076.868236,0,0
2010-03-08,5546,0,0,0,224576.062518432,0,0,141160.069277562,0,0,0,0,0,0,0,0,0,-1859397.41496,0,0
2010-03-09,5547,0,0,0,138498.195083514,0,0,0,0,0,0,0,0,0,0,0,0,-1847164.53723,0,0
2010-03-10,5548,0,0,0,0,0,0,36789.156485202,0,0,0,0,0,0,0,0,0,-1844717.961684,0,0
2010-03-11,5549,0,0,0,0,0,0,26474.393983266,0,0,0,0,0,0,0,0,0,-1842271.386138,0,0
2010-03-12,5550,0,0,0,0,0,0,2526363.26770615,0,0,0,0,2959443.83798134,123715.985634582,0,0,0,-1945027.55907,0,0
2010-03-13,5551,0,0,0,0,0,0,4654587.95708509,0,0,0,0,5349498.59571765,101921.890670814,0,0,0,-2013531.674358,0,0
2010-03-14,5552,0,0,0,0,0,0,5425481.89244977,0,0,0,0,6385767.68740586,59669.530991394,0,0,0,-2033104.278726,0,0
2010-03-15,5553,0,0,0,0,0,0,5069292.29843427,0,0,0,0,6755212.82772959,271929.532211262,0,0,0,-2057570.034186,0,0
2010-03-16,5554,0,0,0,0,0,0,2468127.42998471,0,0,0,0,6449055.70362979,321663.51991035,0,0,0,-2630068.71195,-1773767.27085,-1225734.348546
2010-03-17,5555,0,0,0,0,0,0,583943.758168188,0,0,0,0,2911366.1819269,157557.018586854,0,0,0,-3107150.94342,-3491263.304142,-2600709.805398
2010-03-18,5556,0,0,0,0,0,0,90413.19930243,0,0,0,0,1381052.75050826,0,0,0,0,-3048433.130316,-3114490.670058,-2539545.416748
2010-03-19,5557,0,0,0,0,0,0,46431.110711988,0,0,0,0,1538318.62660514,24145.254063474,0,0,0,-3028860.525948,-3087578.339052,-2522419.387926
2010-03-20,5558,0,0,0,0,0,0,0,0,0,0,0,1616609.04407714,58830.355579116,0,0,0,-2982375.590574,-3043539.979224,-2485720.754736
2010-03-21,5559,0,0,0,0,0,0,83271.645283656,0,0,0,0,1119601.90136052,0,0,0,0,-3058219.4325,-2992161.892758,-2493060.481374
2010-03-22,5560,0,0,0,0,0,0,69906.003075858,0,0,0,0,966793.685908452,0,0,0,0,-3200120.814168,0,-2583583.776576
2010-03-23,5561,0,0,0,0,0,0,1749.30151539,0,0,0,-193.279468134,787555.114832946,0,0,0,0,-3202567.389714,-2294887.862148,-2595816.654306
2010-03-24,5562,0,0,0,0,0,0,79215.223028388,0,0,0,0,751458.339227262,0,0,0,0,-3180548.2098,-2727931.73379,-2586030.352122
2010-03-25,5563,0,0,0,0,0,0,6028.362145344,0,0,0,0,0,0,0,0,0,-3146296.152156,-3124276.972242,-2561564.596662
2010-03-26,5564,0,0,0,0,0,0,81250.77388266,0,0,0,0,129166.95595107,0,0,0,0,-3121830.396696,-3099811.216782,-2537098.841202
2010-03-27,5565,0,0,0,0,0,0,0,0,0,0,0,84879.045417378,0,0,0,0,-3112044.094512,-3094918.06569,-2537098.841202
2010-03-28,5566,0,0,0,0,0,0,43742.324186934,0,0,0,0,18278.365904166,0,0,0,0,-3063112.583592,-3033753.67704,-2493060.481374
2010-03-29,5567,0,0,0,0,0,0,224446.394014494,0,0,0,0,0,0,0,0,0,-3080238.612414,-3063112.583592,-2490613.905828
2010-03-30,5568,0,0,0,0,0,0,309768.269605698,0,0,0,0,1145102.55827648,0,0,0,0,-3102257.792328,-3102257.792328,-2524865.963472
2010-03-31,5569,0,0,0,0,0,0,604600.195503066,0,0,0,0,1130102.60360395,49932.160318314,0,0,0,-3094918.06569,-3080238.612414,-2517526.236834
2010-04-01,5570,0,0,0,0,0,0,0,0,0,0,0,1089915.15368536,0,0,0,0,-3082685.18796,-3063112.583592,-2500400.208012
2010-04-02,5571,0,0,0,0,0,0,34486.928896416,0,0,0,0,0,0,0,0,0,-3058219.4325,-3031307.101494,-2475934.452552
2010-04-03,5572,0,0,0,0,0,0,44601.07220358,0,0,0,0,82608.62331069,0,0,0,0,-3026413.950402,-2989715.317212,-2444128.970454
2010-04-04,5573,0,0,0,0,0,0,122279.84578908,0,0,0,0,226506.410624226,0,0,0,0,-3001948.194942,-2962802.986206,-2422109.79054
2010-04-05,5574,0,0,0,0,0,0,205588.189705926,0,0,0,0,210434.855862552,0,0,0,0,-2972589.28839,-2930997.504108,-2392750.883988
2010-04-06,5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2926104.353016,-2896745.446464,-2353605.675252
2010-04-07,5576,0,266500.581074688,0,113112.527218218,0,0,84167.091933492,0,0,0,0,0,0,0,0,0,-2877172.842096,-2860046.813274,-2309567.315424
2010-04-08,5577,0,563913.644173086,0,265167.197402118,0,0,0,0,0,0,-555.372648942,0,0,0,0,0,-2823348.180084,-2779309.820256,-2250849.50232
2010-04-09,5578,0,433753.37855034,0,252831.563499186,0,0,76259.75976882,0,0,0,0,27844.476289026,0,0,0,0,-3019074.223764,-1154783.657712,-934591.858572
2010-04-10,5579,0,0,0,235918.386749688,0,0,0,0,0,0,0,0,0,0,0,0,-3359148.224658,0,0
2010-04-11,5580,0,0,0,211787.81213949,0,0,213133.42868979,0,0,0,0,0,0,0,0,0,-3498603.03078,0,0
2010-04-12,5581,0,0,0,41359.35960513,0,0,194957.818958556,-464.84935374,0,0,0,62042.709271014,0,0,0,0,-3581786.599344,0,0
2010-04-13,5582,0,408908.40388071,0,0,0,0,109332.567999648,0,0,0,-330.28769871,28766.835269868,0,0,0,0,-3655183.865724,0,0
2010-04-14,5583,0,574827.817683792,0,0,0,0,0,0,0,0,0,36453.9756354,0,0,0,0,-3674756.470092,0,0
2010-04-15,5584,0,588893.180497746,0,0,0,0,96573.676527258,0,0,0,0,174616.989869112,0,0,0,0,-3674756.470092,0,0
2010-04-16,5585,0,247265.604132036,0,0,0,0,0,-134.56165503,0,0,0,1578.04122717,0,0,0,0,-3669863.319,0,0
2010-04-17,5586,0,0,0,0,0,0,70750.071639228,0,0,0,0,0,0,0,0,0,-3669863.319,0,0
2010-04-18,5587,0,0,0,0,0,0,135980.66884668,0,0,0,0,0,0,0,0,0,-3684542.772276,0,0
2010-04-19,5588,0,263890.084967106,0,76308.69127974,0,0,98080.767063594,0,0,0,0,128188.32573267,0,0,0,0,-3716348.254374,0,0
2010-04-20,5589,0,585052.056890526,0,219372.19633209,0,0,0,0,0,0,0,2192.131689216,0,0,0,0,-3711455.103282,0,0
2010-04-21,5590,0,583224.464957664,0,221503.163632656,0,0,78412.7462493,0,0,0,0,209072.11328343,0,0,0,0,-3711455.103282,0,0
2010-04-22,5591,0,593571.032941698,0,273899.025525792,0,0,0,0,0,0,0,227022.638064432,0,0,0,0,-3728581.132104,0,0
2010-04-23,5592,0,583185.319748928,0,262380.547855224,0,0,218136.67568136,0,0,0,0,209532.069486078,0,0,0,0,-3718794.82992,0,0
2010-04-24,5593,0,570208.683052944,0,249374.552252688,0,0,0,0,0,0,0,26672.566602492,0,0,0,0,-3694329.07446,0,0
2010-04-25,5594,0,576493.935630618,0,221838.344482458,0,0,82987.84252032,0,0,0,0,0,0,0,0,0,-3581786.599344,0,0
2010-04-26,5595,0,134754.934498134,0,0,0,0,374514.444855042,0,0,0,-303.375367704,0,0,0,0,0,-3606252.354804,0,0
2010-04-27,5596,0,411188.612289582,0,173437.74045594,0,0,410393.475237132,-89370.958119834,0,0,0,1628702.46700102,0,0,0,0,-3405633.160032,-1878970.019328,0
2010-04-28,5597,0,557613.712142136,0,252650.516908782,0,0,407988.491475414,0,0,0,0,2289742.71377476,3202.567389714,0,0,0,-3058219.4325,-2987268.741666,0
2010-04-29,5598,0,544355.719258362,0,231348.18362976,0,0,94716.725687844,0,0,0,0,1674377.5858693,106413.80337327,0,0,0,-3131616.69888,-3060666.008046,0
2010-04-30,5599,0,532998.71557383,0,142481.220072402,0,0,0,0,0,0,0,1150922.96150041,68195.846769204,0,0,0,-3124276.972242,-3050879.705862,0
2010-05-01,5600,0,539807.535318348,0,232635.082366956,0,0,91386.936369738,0,0,0,0,108679.332328866,0,0,0,0,-3094918.06569,-3026413.950402,0
2010-05-02,5601,0,549486.188178324,0,227159.646295008,0,0,0,0,0,0,0,0,0,0,0,0,-3048433.130316,-2989715.317212,0
2010-05-03,5602,0,540862.009378674,0,218464.516804524,0,0,0,0,0,0,0,0,0,0,0,0,-3011734.497126,-2948123.53293,0
2010-05-04,5603,0,542846.18214648,0,216473.00431008,0,0,79799.954583882,0,0,0,0,0,0,0,0,0,-2975035.863936,-2928550.928562,0
2010-05-05,5604,0,531807.233282928,0,172838.32944717,0,0,6096.866260632,0,0,0,0,0,0,0,0,0,-2938337.230746,-2889405.719826,0
2010-05-06,5605,0,507378.176456118,0,0,0,0,90782.632209876,0,0,0,0,24825.402065262,0,0,-83.183568564,0,-2928550.928562,-2842920.784452,0
2010-05-07,5606,0,532438.449773796,0,0,0,0,173501.351420136,0,0,0,0,124929.487105398,0,0,0,0,-2945676.957384,-2838027.63336,0
2010-05-08,5607,0,553618.454275518,0,0,0,0,0,0,0,0,0,31286.808082248,0,0,0,0,-2935890.6552,-2825794.75563,0
2010-05-09,5608,0,667746.310345326,0,0,0,0,29906.939474304,0,0,0,0,0,0,0,0,0,-2906531.748648,-2803775.575716,0
2010-05-10,5609,0,634445.97058872,0,137343.411425802,0,0,77637.181801218,-393.898662906,0,0,0,0,0,0,0,0,-2874726.26655,-2762183.791434,0
2010-05-11,5610,0,658123.928722908,0,198683.953515114,0,0,0,0,0,0,-910.126103112,0,0,0,0,0,-2818455.028992,-2701019.402784,0
2010-05-12,5611,0,650576.243163498,0,186255.349741434,0,0,83132.190477534,0,0,0,0,0,0,0,0,0,-2767076.942526,-2644748.165226,0
2010-05-13,5612,0,274811.59820445,0,89478.607443858,0,0,0,0,0,0,0,0,0,0,0,0,-2725485.158244,-2605602.95649,0
2010-05-14,5613,0,0,0,59711.122775676,0,0,73842.543129372,0,0,0,0,0,0,0,0,0,-2877172.842096,-1088726.11797,0
2010-05-15,5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3136509.849972,0,0
2010-05-16,5615,0,185558.075710824,0,0,0,0,55292.6073396,0,0,0,0,0,0,0,0,0,-3158529.029886,0,0
2010-05-17,5616,0,189854.2623696,0,0,0,0,25055.380166586,0,0,0,0,0,0,0,0,0,-3302876.9871,0,0
2010-05-18,5617,0,0,0,0,0,0,92507.467969806,0,0,0,0,0,0,0,-428.15072055,0,-3334682.469198,0,0
2010-05-19,5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3354255.073566,0,0
2010-05-20,5619,0,0,0,0,0,0,230467.4164332,0,0,0,-359.646605262,110595.000981384,0,0,0,0,-2953016.684022,0,0
2010-05-21,5620,0,0,0,0,0,0,0,-457.509627102,0,0,0,109780.291324566,0,0,0,0,-2397644.03508,0,0
2010-05-22,5621,0,0,0,0,0,0,78539.968177692,0,0,0,0,73876.795187016,0,0,0,0,-2331586.495338,0,0
2010-05-23,5622,0,0,0,0,0,0,0,0,0,0,0,50842.286421426,0,0,0,0,-2265528.955596,0,0
2010-05-24,5623,0,0,0,0,0,0,81417.141019788,-305.82194325,0,0,0,48897.258862356,0,0,0,0,-1066706.938056,0,0
2010-05-25,5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-26,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-27,5626,-2806.222151262,0,0,0,0,0,88610.073125028,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-28,5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1027.56172932,0,0,0,0
2010-05-29,5628,0,0,0,0,0,0,25796.692557024,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-30,5629,0,0,0,0,0,0,58306.788412272,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-31,5630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,5631,0,0,0,0,0,0,82354.179453906,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-02,5632,-123884.799347256,0,0,0,0,0,969788.294376756,0,0,0,0,1169746.91375134,0,0,0,0,0,0,0
2010-06-03,5633,-561232.19737467,0,0,807.36993018,0,0,1019329.00260771,0,0,0,0,3203455.4966372,303896.488295298,0,0,0,-124775.352846,0,0
2010-06-04,5634,-641966.743817124,0,0,1690.583702286,0,0,724492.18355925,0,0,0,0,4716288.14577966,433295.868923238,0,0,0,-550479.49785,0,0
2010-06-05,5635,-644873.275565772,0,0,0,0,0,86652.812688228,0,0,0,0,5545824.05040642,615274.604610264,0,0,0,-1044687.758142,0,0
2010-06-06,5636,-643867.733016366,0,0,0,0,0,5238.118243986,0,0,0,0,4053310.21117349,508902.393021276,0,0,0,-1100958.9957,0,0
2010-06-07,5637,-590877.353265552,0,0,0,0,0,362712.164421138,0,0,0,0,1933746.39922739,206322.162369726,0,0,0,-2130967.300566,-1585380.953808,0
2010-06-08,5638,-574536.675193818,0,0,0,0,0,98714.430130008,0,0,0,0,1903416.20218363,522116.347545222,0,0,0,-3241712.59845,-3449671.51986,0
2010-06-09,5639,-613870.27024686,0,0,0,0,0,0,0,0,0,0,1016307.4818084,632659.97044014,0,0,0,-3146296.152156,-3337129.044744,0
2010-06-10,5640,-627984.564571734,0,0,0,0,0,82270.995885342,0,0,0,0,690939.846521406,469365.732197916,0,0,0,-3075345.461322,-3239266.022904,0
2010-06-11,5641,-325511.983244208,0,0,0,0,0,96925.983405882,0,0,0,0,0,158068.352875968,0,0,0,-2935890.6552,-3112044.094512,0
2010-06-12,5642,0,0,0,0,0,0,0,0,0,0,0,114482.609523978,0,0,0,0,-2811115.302354,-3050879.705862,0
2010-06-13,5643,0,0,0,0,0,0,83000.07539805,0,0,0,0,185296.292127402,0,0,0,0,-2723038.582698,-2933444.079654,0
2010-06-14,5644,-169762.983985848,0,0,0,0,0,95570.580553398,0,0,0,0,129100.898411328,0,0,0,0,-1854504.263868,-2006191.94772,0
2010-06-15,5645,-199129.230264486,0,0,0,0,0,100343.849443644,-232.42467687,0,0,-677.701426242,92646.922775928,0,0,0,0,0,0,0
2010-06-16,5646,0,0,0,0,0,0,36588.53729043,0,0,0,0,86244.234572046,0,0,0,0,0,0,0
2010-06-17,5647,-34195.786406442,0,0,0,0,0,187811.37178869,0,0,0,0,114913.206820074,48072.762903354,0,0,0,0,0,0
2010-06-18,5648,-142121.57346714,0,0,0,0,0,189822.456887502,0,0,0,0,137729.97036207,159705.111916242,0,0,0,0,0,0
2010-06-19,5649,0,0,0,0,0,0,290065.99673376,0,0,0,0,0,88274.892275226,0,0,0,0,0,0
2010-06-20,5650,0,0,0,0,0,0,362430.808233348,0,0,0,0,85906.607146698,0,0,0,0,0,0,0
2010-06-21,5651,-9204.017204052,0,0,0,0,0,0,0,0,0,0,80125.3491315,0,0,-83.183568564,0,0,0,0
2010-06-22,5652,-224074.514531502,0,0,0,0,0,164906.531527038,0,0,0,0,79320.425776866,0,0,0,0,0,0,0
2010-06-23,5653,-333945.32915127,0,0,0,0,0,0,0,0,0,0,88869.410132904,0,0,0,0,0,0,0
2010-06-24,5654,-955116.180827394,0,0,0,0,0,0,0,0,0,0,51899.207057298,0,0,0,0,0,0,0
2010-06-25,5655,-1258621.21703533,0,0,0,0,0,167470.542699246,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-26,5656,-1389931.3731647,0,0,0,0,0,0,0,0,0,0,68699.84133168,0,0,0,0,0,0,0
2010-06-27,5657,-747800.708785992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-28,5658,-255001.676008488,0,0,0,0,0,0,0,0,0,0,529725.197493282,0,0,0,0,0,0,0
2010-06-29,5659,-31962.062932944,0,0,0,0,0,172202.21980521,0,0,0,0,945753.136212852,0,0,0,0,0,0,0
2010-06-30,5660,-120887.744303406,172561.866410472,0,0,0,0,0,0,0,0,0,916815.040654764,0,0,0,0,0,0,0
2010-07-01,5661,-121105.489527,263684.572621242,0,0,0,0,0,0,0,0,0,700021.534948158,0,0,0,0,0,0,0
2010-07-02,5662,-215445.44258076,148732.220592432,0,0,0,0,153155.6291796,0,0,0,0,961046.679950898,0,0,0,0,0,0,0
2010-07-03,5663,-180897.349295694,0,0,0,0,0,0,0,0,0,0,268200.951079158,54362.90863212,0,0,0,0,0,0
2010-07-04,5664,-724210.82737146,0,0,0,0,0,91022.396613384,0,0,0,0,802604.001016392,133918.205661402,0,0,0,0,0,0
2010-07-05,5665,-812935.88954715,0,0,0,0,0,283939.771566576,0,0,0,0,2406750.18926221,243996.97920258,0,0,0,0,0,0
2010-07-06,5666,-814915.169163864,0,0,0,0,0,0,0,0,0,0,2323385.57410781,343949.376558864,0,0,0,0,0,0
2010-07-07,5667,-714118.70324421,0,0,0,0,0,237085.40328513,0,0,0,0,2302518.73127597,734290.71862098,0,0,0,-1269772.708374,0,0
2010-07-08,5668,-794425.098966114,0,0,0,0,0,0,0,0,0,0,2293554.47847543,551113.160916414,0,0,0,-1788446.724126,0,0
2010-07-09,5669,-297239.356234632,0,0,0,0,0,163844.717740074,0,0,0,0,2066370.36642496,360145.706673384,0,0,0,-1768874.119758,0,0
2010-07-10,5670,-423132.794105154,0,0,0,0,0,0,0,0,0,0,1179036.5610995,148693.075383696,0,0,0,-1834931.6595,0,0
2010-07-11,5671,-882758.709054444,0,0,0,0,0,0,0,0,0,0,461893.890480432,175713.05571372,0,0,0,-1869183.717144,0,0
2010-07-12,5672,-882528.73095312,0,0,0,0,0,191711.213209014,0,0,0,0,409417.291594278,175162.57621587,0,0,0,-2001298.796628,0,0
2010-07-13,5673,-812302.226480736,0,0,31061.723132016,0,0,0,0,0,0,-885.660347652,236784.474492972,107047.466439684,0,0,0,-812263.081272,0,0
2010-07-14,5674,-650157.878745132,0,0,0,0,0,222503.81303097,0,0,0,0,215332.900105644,0,0,0,0,0,0,0
2010-07-15,5675,-807100.80686994,0,0,37904.794934178,0,0,118228.316684904,0,0,0,0,52946.341390986,0,0,0,0,0,0,0
2010-07-16,5676,-60080.555683122,0,0,0,0,0,251485.946948886,0,0,0,0,242553.49963044,0,0,0,0,0,0,0
2010-07-17,5677,-627399.83301624,0,0,0,0,0,182722.49465301,0,0,0,0,31888.665666564,0,0,0,0,0,0,0
2010-07-18,5678,-509117.691669324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-19,5679,-316569.749623578,0,0,0,0,0,0,0,0,0,0,4467.446946996,0,0,-88.076719656,0,0,0,0
2010-07-20,5680,-331378.871403516,0,0,0,0,0,169613.742877542,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-21,5681,-353686.747231944,0,0,0,0,0,0,0,0,0,0,16213.456143342,0,0,0,0,0,0,0
2010-07-22,5682,-514260.393467016,0,0,23819.859515856,0,0,0,0,0,0,-5091.323711226,27724.594087272,0,0,0,0,0,0,0
2010-07-23,5683,-47886.823161858,0,0,0,0,0,262025.794401054,0,0,0,0,32057.479379238,2086.928940738,0,0,0,0,0,0
2010-07-24,5684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-25,5685,0,0,0,0,0,0,69666.23867235,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-26,5686,0,0,0,59439.55289007,0,0,97748.032789338,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-27,5687,0,0,0,58292.108958996,0,0,24952.623993654,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-28,5688,0,0,0,58497.62130486,0,0,162824.495737392,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-29,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-30,5690,-18775.020740004,147560.310905898,0,58710.473377362,0,0,156279.906151842,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-31,5691,0,195373.736801376,0,0,0,0,8440.6856337,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,5692,0,200430.808454958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-02,5693,0,205727.644512048,0,0,0,0,204746.567718102,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-03,5694,0,203880.479974818,0,0,0,0,214050.89451954,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-04,5695,0,205864.652742624,0,0,0,0,25593.626786706,0,0,0,0,46504.507978368,0,0,-198.172619226,0,0,0,0
2010-08-05,5696,0,208548.546116586,0,0,0,0,208908.192721848,0,0,0,0,46678.214842134,0,0,0,0,0,0,0
2010-08-06,5697,0,230425.824648918,0,0,0,0,173207.762354616,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-07,5698,0,207961.367985546,0,0,0,0,0,0,0,0,0,76514.203625604,0,0,0,0,0,0,0
2010-08-08,5699,0,115123.61231703,0,0,0,0,280328.62606068,0,0,0,0,317621.777108358,0,0,0,0,0,0,0
2010-08-09,5700,0,0,0,0,0,0,264332.915140932,0,0,0,0,403971.214428882,0,0,0,0,0,0,0
2010-08-10,5701,0,0,0,0,0,0,166428.30151665,0,0,0,0,758744.24120325,60944.19685086,0,0,0,0,0,0
2010-08-11,5702,-80.736993018,0,0,0,0,0,58808.336399202,0,0,0,0,1021022.03288554,369320.364970884,0,0,0,0,0,0
2010-08-12,5703,0,0,0,0,0,0,198255.802794564,0,0,0,0,1241874.40742296,0,0,0,0,0,0,0
2010-08-13,5704,0,0,0,0,0,0,0,0,0,0,0,77700.792765414,188359.404710994,0,0,0,0,0,0
2010-08-14,5705,0,0,0,0,0,0,171820.554020034,0,0,0,0,117237.453588774,336443.282783736,0,0,0,0,0,0
2010-08-15,5706,0,0,0,0,0,0,0,0,0,0,0,19594.623547914,148223.332878864,0,0,0,0,0,0
2010-08-16,5707,0,0,0,0,0,0,177450.12435138,0,0,0,-163.920561582,89615.615674434,0,0,0,0,0,0,0
2010-08-17,5708,0,0,0,0,0,0,201213.712629678,0,0,0,0,379202.083601178,0,0,0,0,0,0,0
2010-08-18,5709,0,0,0,63503.314871976,0,0,0,0,0,0,0,448860.98254689,0,0,0,0,0,0,0
2010-08-19,5710,0,0,0,71701.789526622,0,0,169518.326431248,0,0,0,0,1848987.23601177,343195.831290696,0,0,0,0,0,0
2010-08-20,5711,0,0,0,107710.48841265,0,0,0,0,0,0,0,1480080.34230816,603408.713212164,0,0,0,0,0,0
2010-08-21,5712,0,0,0,0,0,0,104065.09084911,0,0,0,0,2351178.67231037,189893.407578336,0,0,0,0,0,0
2010-08-22,5713,0,0,0,0,0,0,157008.98566455,0,0,0,0,3741809.76608122,8516.529475626,0,0,0,0,0,0
2010-08-23,5714,0,0,0,0,0,0,182783.65904166,0,0,0,0,4092761.24185274,234.871252416,0,0,0,0,0,0
2010-08-24,5715,0,0,0,77355.825613428,0,0,0,0,0,0,0,4355638.4445438,0,0,0,0,0,0,0
2010-08-25,5716,0,0,0,61413.939355692,0,0,204523.929343416,0,0,0,0,3745433.14446485,0,0,0,0,0,0,0
2010-08-26,5717,0,0,0,0,0,0,0,0,0,0,0,3122632.87347509,0,0,0,0,0,0,0
2010-08-27,5718,0,0,0,0,0,0,212932.809495018,0,0,0,0,1877347.939741,0,0,0,0,0,0,0
2010-08-28,5719,0,0,0,0,0,0,169173.359279262,0,0,0,0,1831773.13047011,0,0,0,0,0,0,0
2010-08-29,5720,0,0,0,0,0,0,0,0,0,0,0,2008078.25746597,0,0,0,0,0,0,0
2010-08-30,5721,0,0,0,0,0,0,240420.085754328,0,0,0,0,1775457.85455229,218807.037380964,0,0,0,0,0,0
2010-08-31,5722,0,0,0,0,0,0,155653.582812066,0,0,0,0,1738551.26244088,457920.651793728,0,0,0,0,0,0
2010-09-01,5723,0,0,0,0,0,0,70635.082588566,0,0,0,0,1674893.8133095,496926.405723606,0,0,0,0,0,0
2010-09-02,5724,0,0,0,0,0,0,205458.521201988,0,0,0,0,1661073.10805015,498673.26066345,0,0,0,0,0,0
2010-09-03,5725,0,0,0,0,0,0,208046.998129656,0,0,0,0,1280598.80516505,496818.756399582,0,0,0,0,0,0
2010-09-04,5726,0,0,0,0,0,0,42651.151493418,0,0,0,0,812248.401818724,410513.357438886,0,0,0,0,0,0
2010-09-05,5727,0,0,0,0,0,0,218479.1962578,0,0,0,0,446504.930296092,275344.951673478,0,0,0,0,0,0
2010-09-06,5728,0,0,0,0,0,0,293324.835361032,0,0,0,0,447647.481076074,168206.961938592,0,0,0,0,0,0
2010-09-07,5729,0,0,0,0,0,0,269524.548449544,0,0,0,0,1526075.96257296,141436.53231426,0,0,0,0,0,0
2010-09-08,5730,0,0,0,0,0,0,331190.485086474,0,0,0,0,3028300.26014797,623419.254602898,0,0,0,0,0,0
2010-09-09,5731,0,0,227.531525778,0,0,0,112586.513475828,0,0,0,0,3423160.42724354,650627.621249964,0,0,0,0,0,0
2010-09-10,5732,0,0,0,0,0,0,251982.601784724,0,0,0,0,3451518.68439723,381005.20977858,0,0,0,0,0,0
2010-09-11,5733,0,0,0,0,0,0,202899.403180872,0,0,0,0,3042089.15992522,189235.278756462,0,0,0,0,0,0
2010-09-12,5734,0,0,0,0,0,0,237630.989631888,0,0,0,0,1817930.40603085,137725.077210978,0,0,0,0,0,0
2010-09-13,5735,0,0,0,0,0,0,133600.150840422,-6028.362145344,0,0,-408.578116182,1782088.07428195,293767.665534858,0,0,0,0,0,0
2010-09-14,5736,0,0,0,0,0,0,186323.853856722,0,0,0,0,1393454.44195094,490460.106555528,0,0,0,0,0,0
2010-09-15,5737,0,0,0,0,0,0,297828.980941218,0,0,0,0,1213547.95575137,384141.719628552,0,0,0,0,0,0
2010-09-16,5738,0,0,0,0,0,0,332487.170125854,0,0,0,0,840995.664484224,326605.60251327,0,0,0,0,0,0
2010-09-17,5739,0,0,0,0,0,0,440875.359964746,0,0,0,0,158865.936503964,325272.2188407,0,0,0,0,0,0
2010-09-18,5740,0,0,0,0,0,0,327787.298501988,0,0,0,0,408627.04769292,175627.42556961,0,0,0,0,0,0
2010-09-19,5741,0,0,0,0,0,0,111267.809256534,0,0,0,0,143697.168118764,164732.824663272,0,0,0,0,0,0
2010-09-20,5742,0,0,0,0,0,0,97141.28205393,0,0,0,-2086.928940738,77018.19818808,164409.8766912,0,0,0,0,0,0
