0	1	2	3	4	5	6	7	8	9	10	11	12	x	CL	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
92.999	0	0	0	0	0	0	80.117725	0	0	164.638	75.82142857	0	x	184	0	55.446	101.947	0	0	0	0	0	0	173.796375	168.891	0
93	0	0	0	0	0	0	77.623	0	0	159.01	72.953	0	x	185	0	0	0	0	0	0	0	0	0	176.5536875	166.7114286	0
93.999	0	0	0	0	0	0	77.623	0	0	159.01	72.953	0	x	186	0	0	0	0	0	0	0	0	0	179.311	164.5318571	0
94	0	0	0	0	0	0	77.39466667	0	0	153.382	72.87552381	0	x	187	0	0	0	0	0	0	0	0	0	179.8406667	162.3522857	0
94.999	0	0	0	0	0	0	77.39466667	0	0	153.382	72.87552381	0	x	188	0	0	0	0	0	0	0	0	0	180.3703333	0	0
95	0	0	0	0	0	0	77.16633333	0	0	147.754	72.79804762	0	x	189	0	0	0	0	0	0	0	0	0	180.9	0	0
95.999	0	0	0	0	0	0	77.16633333	0	0	147.754	72.79804762	0	x	190	0	0	0	0	0	0	0	0	0	181.4296667	0	0
96	0	0	0	0	0	0	76.938	0	0	142.126	72.72057143	0	x	191	0	0	0	0	0	0	0	0	0	181.9593333	153.634	0
96.999	0	0	0	0	0	0	76.938	0	0	142.126	72.72057143	0	x	192	0	55.446	101.947	0	0	0	0	0	0	182.489	151.4544286	0
97	0	0	0	0	0	0	0	0	0	136.498	72.64309524	0	x	193	0	0	0	0	0	0	0	0	0	183.0186667	149.2748571	0
97.999	0	0	0	0	0	0	0	0	0	136.498	72.64309524	0	x	194	0	55.446	0	0	0	0	0	0	0	183.5483333	147.0952857	0
98	0	0	0	0	0	0	0	0	0	130.87	72.56561905	0	x	195	0	0	0	0	0	0	152.2970408	0	0	184.078	144.9157143	0
98.999	0	0	0	0	0	0	0	0	0	130.87	72.56561905	0	x	196	0	0	0	0	0	0	150.3724082	0	0	184.6076667	142.7361429	0
99	0	0	0	0	0	0	0	0	0	125.242	72.48814286	0	x	197	0	0	0	0	0	0	148.4477755	0	0	185.1373333	140.5565714	0
99.999	0	0	0	0	0	0	0	0	0	125.242	72.48814286	0	x	198	0	55.446	101.947	0	0	0	0	0	0	185.667	138.377	0
100	0	0	0	0	0	0	0	0	0	119.614	72.41066667	0	x	199	0	55.446	101.947	0	0	0	144.5985102	0	0	185.3495714	136.1974286	0
100.999	0	0	0	0	0	0	0	0	0	119.614	72.41066667	0	x	200	0	0	0	0	0	0	142.6738776	0	0	185.0321429	134.0178571	0
101	0	0	0	0	0	0	0	0	0	121.3856429	72.33319048	0	x	201	0	0	0	0	0	0	140.7492449	0	0	184.7147143	131.8382857	0
101.999	0	0	0	0	0	0	0	0	0	121.3856429	72.33319048	0	x	202	0	0	0	0	0	0	138.8246122	0	0	184.3972857	129.6587143	0
102	0	0	0	0	0	0	75.568	0	0	123.1572857	72.25571429	0	x	203	0	0	0	0	0	0	0	0	0	184.0798571	127.4791429	0
102.999	0	0	0	0	0	0	75.568	0	0	123.1572857	72.25571429	0	x	204	0	0	0	0	0	0	0	0	0	183.7624286	125.2995714	0
103	0	0	0	0	0	0	0	0	0	124.9289286	72.1782381	0	x	205	0	55.446	101.947	0	0	0	0	0	0	183.445	123.12	0
103.999	0	0	0	0	0	0	0	0	0	124.9289286	72.1782381	0	x	206	0	0	0	0	0	0	0	0	0	183.1275714	124.4729286	0
104	0	0	0	0	0	0	0	0	0	126.7005714	72.1007619	0	x	207	0	55.446	101.947	0	0	0	0	0	0	182.8101429	125.8258571	0
104.999	0	0	0	0	0	0	0	0	0	126.7005714	72.1007619	0	x	208	0	55.446	101.947	0	0	0	127.2768163	0	0	182.4927143	127.1787857	0
105	0	0	0	0	0	0	0	0	0	128.4722143	72.02328571	0	x	209	0	55.446	101.947	0	0	0	125.3521837	0	0	182.1752857	128.5317143	0
105.999	0	0	0	0	0	0	0	0	0	128.4722143	72.02328571	0	x	210	0	0	0	0	0	0	123.427551	0	0	181.8578571	129.8846429	0
106	0	0	0	0	0	0	0	0	0	130.2438571	71.94580952	0	x	211	0	0	0	0	0	0	121.5029184	0	0	181.5404286	131.2375714	0
106.999	0	0	0	0	0	0	0	0	0	130.2438571	71.94580952	0	x	212	0	55.446	101.947	0	0	0	119.5782857	0	0	181.223	132.5905	0
107	0	0	0	0	0	0	0	0	0	132.0155	71.86833333	0	x	213	0	55.446	101.947	0	0	0	117.6536531	0	0	179.9099286	133.9434286	0
107.999	0	0	0	0	0	0	0	0	0	132.0155	71.86833333	0	x	214	0	55.446	101.947	0	0	0	115.7290204	0	0	178.5968571	135.2963571	0
108	0	0	0	0	0	0	0	0	0	133.7871429	71.79085714	0	x	215	0	55.446	101.947	0	0	0	113.8043878	0	0	177.2837857	136.6492857	0
108.999	0	0	0	0	0	0	0	0	0	133.7871429	71.79085714	0	x	216	0	55.446	101.947	0	0	0	111.8797551	0	0	175.9707143	138.0022143	0
109	0	0	0	0	0	0	0	0	0	135.5587857	71.71338095	0	x	217	0	55.446	101.947	0	0	0	109.9551224	0	0	174.6576429	139.3551429	0
109.999	0	0	0	0	0	0	0	0	0	135.5587857	71.71338095	0	x	218	0	0	0	0	0	0	108.0304898	0	0	173.3445714	140.7080714	0
110	0	0	0	0	0	0	0	0	0	137.3304286	71.63590476	0	x	219	0	55.446	101.947	0	0	0	0	0	0	172.0315	142.061	0
110.999	0	0	0	0	0	0	0	0	0	137.3304286	71.63590476	0	x	220	0	55.446	101.947	0	0	0	0	0	0	170.7184286	143.4139286	0
111	0	0	0	0	0	0	0	0	0	139.1020714	71.55842857	0	x	221	0	0	0	0	0	0	0	0	0	169.4053571	144.7668571	0
111.999	0	0	0	0	0	0	0	0	0	139.1020714	71.55842857	0	x	222	0	55.446	101.947	0	0	0	100.3319592	0	0	168.0922857	146.1197857	0
112	0	0	0	0	0	0	0	0	0	0	71.48095238	0	x	223	0	55.446	101.947	0	0	0	0	0	0	166.7792143	147.4727143	0
112.999	0	0	0	0	0	0	0	0	0	0	71.48095238	0	x	224	0	0	0	0	0	0	96.48269388	0	0	165.4661429	148.8256429	0
113	0	0	0	0	0	0	0	0	0	142.6453571	71.40347619	0	x	225	0	0	0	0	0	0	0	0	0	164.1530714	150.1785714	0
113.999	0	0	0	0	0	0	0	0	0	142.6453571	71.40347619	0	x	226	0	55.446	101.947	0	0	0	0	0	0	162.84	151.5315	0
114	0	0	0	0	0	0	0	0	0	144.417	71.326	0	x	227	0	0	0	0	0	0	90.70879592	0	0	162.3558571	152.8844286	0
114.999	0	0	0	0	0	0	0	0	0	144.417	71.326	0	x	228	0	0	0	0	0	0	0	0	0	161.8717143	154.2373571	0
115	0	0	0	0	0	0	74.5604	0	0	143.082	72.86816	0	x	229	0	55.446	101.947	0	0	0	0	0	0	161.3875714	155.5902857	0
115.999	0	0	0	0	0	0	74.5604	0	0	143.082	72.86816	0	x	230	0	0	0	0	0	0	84.93489796	0	0	160.9034286	156.9432143	0
116	0	0	0	0	0	0	76.2928	0	0	141.747	74.41032	0	x	231	0	0	0	0	0	0	0	0	0	160.4192857	0	0
116.999	0	0	0	0	0	0	76.2928	0	0	141.747	74.41032	0	x	232	0	0	0	0	0	0	0	0	0	159.9351429	0	0
117	0	0	0	0	0	0	78.0252	0	0	0	0	0	x	233	0	55.446	101.947	0	0	0	79.161	0	0	159.451	161.002	0
117.999	0	0	0	0	0	0	78.0252	0	0	0	0	0	x	234	0	55.446	101.947	0	0	0	78.13203571	0	0	158.9668571	159.7234643	0
118	0	55.446	101.947	0	0	0	79.7576	0	0	139.077	77.49464	0	x	235	0	55.446	101.947	0	0	0	77.10307143	0	0	158.4827143	158.4449286	0
118.999	0	55.446	101.947	0	0	0	79.7576	0	0	139.077	77.49464	0	x	236	0	55.446	101.947	0	0	0	76.07410714	0	0	157.9985714	157.1663929	0
119	0	0	0	0	0	0	0	0	0	137.742	79.0368	0	x	237	0	55.446	101.947	0	0	0	75.04514286	0	0	157.5144286	155.8878571	0
119.999	0	0	0	0	0	0	0	0	0	137.742	79.0368	0	x	238	0	0	0	0	0	0	74.01617857	0	0	157.0302857	154.6093214	0
120	0	0	0	0	0	0	0	0	0	136.407	0	0	x	239	0	0	0	0	0	0	72.98721429	0	0	156.5461429	153.3307857	0
120.999	0	0	0	0	0	0	0	0	0	136.407	0	0	x	240	0	55.446	101.947	0	0	0	71.95825	0	0	156.062	152.05225	0
121	0	0	101.947	0	0	0	0	0	0	135.072	82.12112	0	x	241	0	55.446	101.947	0	0	0	70.92928571	0	0	153.8715714	150.7737143	0
121.999	0	0	101.947	0	0	0	0	0	0	135.072	82.12112	0	x	242	0	0	101.947	0	0	0	69.90032143	0	0	151.6811429	149.4951786	0
122	0	55.446	0	0	0	0	0	0	0	133.737	83.66328	0	x	243	0	0	0	0	0	0	68.87135714	0	0	149.4907143	148.2166429	0
122.999	0	55.446	0	0	0	0	0	0	0	133.737	83.66328	0	x	244	0	55.446	101.947	0	0	0	67.84239286	0	0	147.3002857	146.9381071	0
123	0	0	0	0	0	0	0	0	0	132.402	85.20544	0	x	245	0	0	0	0	0	0	66.81342857	0	0	145.1098571	145.6595714	0
123.999	0	0	0	0	0	0	0	0	0	132.402	85.20544	0	x	246	0	55.446	101.947	0	0	0	65.78446429	0	0	142.9194286	144.3810357	0
124	0	0	0	0	0	0	0	0	0	131.067	0	0	x	247	0	0	0	0	0	0	64.7555	0	0	140.729	143.1025	0
124.999	0	0	0	0	0	0	0	0	0	131.067	0	0	x	248	0	55.446	101.947	0	0	0	63.72653571	0	0	138.5385714	141.8239643	0
125	0	55.446	101.947	0	0	0	0	0	0	129.732	88.28976	0	x	249	0	55.446	101.947	0	0	0	62.69757143	0	0	136.3481429	140.5454286	0
125.999	0	55.446	101.947	0	0	0	0	0	0	129.732	88.28976	0	x	250	0	55.446	101.947	0	0	0	61.66860714	0	0	134.1577143	139.2668929	0
126	0	0	0	0	0	0	0	0	0	128.397	89.83192	0	x	251	0	55.446	101.947	0	0	0	60.63964286	0	0	131.9672857	137.9883571	0
126.999	0	0	0	0	0	0	0	0	0	128.397	89.83192	0	x	252	0	55.446	101.947	0	0	0	59.61067857	0	0	129.7768571	136.7098214	0
127	0	0	0	0	0	0	0	0	0	127.062	0	0	x	253	0	0	101.947	0	0	0	58.58171429	0	0	127.5864286	135.4312857	0
127.999	0	0	0	0	0	0	0	0	0	127.062	0	0	x	254	0	55.446	101.947	0	0	0	57.55275	0	0	125.396	134.15275	0
128	0	0	0	0	0	0	0	0	0	125.727	0	0	x	255	0	55.446	101.947	0	0	0	56.52378571	0	0	125.1255714	132.8742143	0
128.999	0	0	0	0	0	0	0	0	0	125.727	0	0	x	256	0	55.446	101.947	0	0	0	55.49482143	0	0	124.8551429	131.5956786	0
129	0	0	0	0	0	0	0	0	0	125.8360714	0	0	x	257	0	55.446	101.947	0	0	0	54.46585714	0	0	124.5847143	130.3171429	0
129.999	0	0	0	0	0	0	0	0	0	125.8360714	0	0	x	258	0	55.446	101.947	0	0	0	53.43689286	0	0	124.3142857	129.0386071	0
130	0	0	0	0	0	0	0	0	0	125.9451429	0	0	x	259	0	0	0	0	0	0	52.40792857	0	0	124.0438571	127.7600714	0
130.999	0	0	0	0	0	0	0	0	0	125.9451429	0	0	x	260	0	0	0	0	0	0	51.37896429	0	0	123.7734286	126.4815357	0
131	0	0	0	0	0	0	0	0	0	126.0542143	0	0	x	261	0	55.446	101.947	0	0	0	0	0	0	123.503	125.203	0
131.999	0	0	0	0	0	0	0	0	0	126.0542143	0	0	x	262	0	55.446	101.947	0	0	0	0	0	0	123.2325714	125.8709286	0
132	0	0	0	0	0	0	0	0	0	126.1632857	0	0	x	263	0	55.446	101.947	0	0	0	0	0	0	122.9621429	126.5388571	0
132.999	0	0	0	0	0	0	0	0	0	126.1632857	0	0	x	264	0	0	0	0	0	0	48.11971429	0	0	122.6917143	127.2067857	0
133	0	0	0	0	0	0	0	0	0	126.2723571	0	0	x	265	0	55.446	101.947	0	0	0	47.37628571	0	0	122.4212857	127.8747143	0
133.999	0	0	0	0	0	0	0	0	0	126.2723571	0	0	x	266	0	0	0	0	0	0	46.63285714	0	0	122.1508571	128.5426429	0
134	0	0	0	0	0	0	0	0	0	126.3814286	0	0	x	267	0	0	0	0	0	0	45.88942857	0	0	121.8804286	129.2105714	0
134.999	0	0	0	0	0	0	0	0	0	126.3814286	0	0	x	268	0	0	0	0	0	0	45.146	0	0	121.61	129.8785	0
135	0	0	0	0	0	0	0	0	0	126.4905	0	0	x	269	0	0	0	0	0	0	0	0	0	118.4858571	130.5464286	0
135.999	0	0	0	0	0	0	0	0	0	126.4905	0	0	x	270	0	55.446	101.947	0	0	0	43.65914286	0	0	115.3617143	131.2143571	0
136	0	0	0	0	0	0	0	0	0	126.5995714	0	0	x	271	0	55.446	101.947	0	0	0	0	0	0	112.2375714	131.8822857	0
136.999	0	0	0	0	0	0	0	0	0	126.5995714	0	0	x	272	0	0	0	0	0	0	42.17228571	0	0	109.1134286	132.5502143	0
137	0	0	0	0	0	0	0	0	0	126.7086429	0	0	x	273	0	0	0	0	0	0	0	0	0	105.9892857	133.2181429	0
137.999	0	0	0	0	0	0	0	0	0	126.7086429	0	0	x	274	0	0	0	0	0	0	0	0	0	102.8651429	133.8860714	0
138	0	0	0	0	0	0	0	0	0	126.8177143	0	0	x	275	0	55.446	101.947	0	0	0	39.942	0	0	99.741	134.554	0
138.999	0	0	0	0	0	0	0	0	0	126.8177143	0	0	x	276	0	55.446	101.947	0	0	0	41.90757143	0	0	96.61685714	135.2998571	0
139	0	0	0	0	0	0	0	0	0	126.9267857	0	0	x	277	0	0	0	0	0	0	43.87314286	0	0	93.49271429	136.0457143	0
139.999	0	0	0	0	0	0	0	0	0	126.9267857	0	0	x	278	0	0	0	0	0	0	45.83871429	0	0	90.36857143	136.7915714	0
140	0	0	0	0	0	0	0	0	0	127.0358571	0	0	x	279	0	55.446	101.947	0	0	0	47.80428571	0	0	87.24442857	137.5374286	0
140.999	0	0	0	0	0	0	0	0	0	127.0358571	0	0	x	280	0	0	0	0	0	0	49.76985714	0	0	84.12028571	138.2832857	0
141	0	0	0	0	0	0	0	0	0	127.1449286	0	0	x	281	0	55.446	101.947	0	0	0	51.73542857	0	0	80.99614286	139.0291429	0
141.999	0	0	0	0	0	0	0	0	0	127.1449286	0	0	x	282	0	0	0	0	0	0	53.701	0	0	77.872	139.775	0
142	0	0	0	0	0	0	121.3352	0	0	127.254	0	0	x	283	0	55.446	101.947	0	0	0	55.66657143	0	0	80.09014286	140.5208571	0
142.999	0	0	0	0	0	0	121.3352	0	0	127.254	0	0	x	284	0	0	0	0	0	0	57.63214286	0	0	82.30828571	141.2667143	0
143	0	0	0	0	0	0	0	0	0	128.9256429	0	0	x	285	0	0	0	0	0	0	59.59771429	0	0	84.52642857	142.0125714	0
143.999	0	0	0	0	0	0	0	0	0	128.9256429	0	0	x	286	0	55.446	101.947	0	0	0	61.56328571	0	0	86.74457143	142.7584286	0
144	0	0	0	0	0	0	0	0	0	130.5972857	0	0	x	287	0	55.446	101.947	0	0	0	63.52885714	0	0	88.96271429	143.5042857	0
144.999	0	0	0	0	0	0	0	0	0	130.5972857	0	0	x	288	0	55.446	101.947	0	0	0	65.49442857	0	0	91.18085714	144.2501429	0
145	0	0	0	0	0	0	0	0	0	132.2689286	0	0	x	289	0	55.446	101.947	0	0	0	67.46	0	0	93.399	144.996	0
145.999	0	0	0	0	0	0	0	0	0	132.2689286	0	0	x	290	0	55.446	101.947	0	0	0	69.42557143	0	0	95.61714286	145.7418571	0
146	0	0	0	0	0	0	0	0	0	133.9405714	0	0	x	291	0	55.446	101.947	0	0	13.79203297	71.39114286	0	0	97.83528571	146.4877143	0
146.999	0	0	0	0	0	0	0	0	0	133.9405714	0	0	x	292	0	55.446	101.947	0	0	12.11462637	73.35671429	0	0	100.0534286	147.2335714	0
147	0	0	0	0	0	0	0	0	0	135.6122143	0	0	x	293	0	55.446	101.947	0	0	10.43721978	75.32228571	0	0	102.2715714	147.9794286	0
147.999	0	0	0	0	0	0	0	0	0	135.6122143	0	0	x	294	0	55.446	101.947	0	0	8.759813187	77.28785714	0	0	104.4897143	148.7252857	0
148	0	0	0	0	0	0	0	0	0	137.2838571	0	0	x	295	0	55.446	101.947	0	0	7.082406593	79.25342857	0	0	106.7078571	149.4711429	0
148.999	0	0	0	0	0	0	0	0	0	137.2838571	0	0	x	296	0	55.446	101.947	0	0	0	81.219	0	0	108.926	150.217	0
149	0	0	0	0	0	0	0	0	0	138.9555	0	0	x	297	0	55.446	101.947	0	0	0	80.74096429	0	0	111.2677143	150.2951429	0
149.999	0	0	0	0	0	0	0	0	0	138.9555	0	0	x	298	0	55.446	101.947	0	0	0	80.26292857	0	0	113.6094286	150.3732857	0
150	0	0	0	0	0	0	135.1944	0	0	0	0	0	x	299	0	0	0	0	0	0	79.78489286	0	0	115.9511429	150.4514286	0
150.999	0	0	0	0	0	0	135.1944	0	0	0	0	0	x	300	0	55.446	101.947	0	0	0	79.30685714	0	0	118.2928571	150.5295714	0
151	0	0	0	0	0	0	136.9268	0	0	0	0	0	x	301	0	0	0	0	0	0	78.82882143	0	0	120.6345714	150.6077143	0
151.999	0	0	0	0	0	0	136.9268	0	0	0	0	0	x	302	0	0	0	0	0	0	78.35078571	0	0	122.9762857	150.6858571	0
152	0	0	0	0	0	0	138.6592	0	0	0	0	0	x	303	0	55.446	101.947	0	0	0	77.87275	0	0	125.318	150.764	0
152.999	0	0	0	0	0	0	138.6592	0	0	0	0	0	x	304	0	55.446	101.947	0	0	0	77.39471429	0	0	127.6597143	150.8421429	0
153	0	0	0	0	0	0	0	0	0	0	0	0	x	305	0	55.446	101.947	0	0	0	76.91667857	0	0	130.0014286	150.9202857	0
153.999	0	0	0	0	0	0	0	0	0	0	0	0	x	306	0	55.446	101.947	0	0	0	76.43864286	0	0	132.3431429	150.9984286	0
154	0	0	0	0	0	0	0	0	0	0	0	0	x	307	0	55.446	101.947	0	0	0	75.96060714	0	0	134.6848571	151.0765714	0
154.999	0	0	0	0	0	0	0	0	0	0	0	0	x	308	0	0	0	0	0	0	0	0	0	137.0265714	0	0
155	0	55.446	101.947	0	0	0	0	0	0	148.9853571	0	0	x	309	0	0	0	0	0	0	0	0	0	139.3682857	0	0
155.999	0	55.446	101.947	0	0	0	0	0	0	148.9853571	0	0	x	310	0	0	0	0	0	0	0	0	0	141.71	151.311	0
156	0	55.446	101.947	0	0	0	0	0	0	0	0	0	x	311	0	0	0	0	0	0	0	0	0	141.1555714	146.1919286	0
156.999	0	55.446	101.947	0	0	0	0	0	0	0	0	0	x	312	0	55.446	101.947	0	0	0	73.57042857	0	0	140.6011429	141.0728571	0
157	0	55.446	0	0	0	0	0	0	0	149.5525	0	0	x	313	0	55.446	101.947	0	0	0	73.09239286	0	0	140.0467143	135.9537857	0
157.999	0	55.446	0	0	0	0	0	0	0	149.5525	0	0	x	314	0	0	0	0	0	0	72.61435714	0	0	139.4922857	0	0
158	0	0	0	0	0	0	0	0	0	148.448	139.18104	0	x	315	0	0	0	0	0	0	0	0	0	138.9378571	0	0
158.999	0	0	0	0	0	0	0	0	0	148.448	139.18104	0	x	316	0	0	0	0	0	0	71.65828571	0	0	138.3834286	0	0
159	0	0	0	0	0	0	0	0	0	147.3435	0	0	x	317	0	0	0	0	0	0	0	0	0	137.829	115.4775	0
159.999	0	0	0	0	0	0	0	0	0	147.3435	0	0	x	318	0	0	0	0	0	0	70.70221429	0	0	137.2745714	110.3584286	0
160	0	0	0	0	0	0	0	0	0	146.239	142.26536	0	x	319	0	0	0	0	0	0	70.22417857	0	0	136.7201429	105.2393571	0
160.999	0	0	0	0	0	0	0	0	0	146.239	142.26536	0	x	320	0	0	0	0	0	0	69.74614286	0	0	136.1657143	100.1202857	0
161	0	0	0	0	0	0	0	0	0	145.1345	0	0	x	321	0	55.446	101.947	0	0	0	69.26810714	0	0	135.6112857	95.00121429	0
161.999	0	0	0	0	0	0	0	0	0	145.1345	0	0	x	322	0	0	0	0	0	0	68.79007143	0	0	135.0568571	89.88214286	0
162	0	0	0	0	0	0	0	0	0	144.03	0	0	x	323	0	0	0	0	0	0	68.31203571	0	0	134.5024286	84.76307143	0
162.999	0	0	0	0	0	0	0	0	0	144.03	0	0	x	324	0	0	0	0	0	0	67.834	0	0	133.948	79.644	0
163	0	55.446	101.947	0	0	0	0	0	0	142.9255	146.89184	0	x	325	0	0	0	0	0	0	67.17678571	0	0	130.9030714	78.01857143	0
163.999	0	55.446	101.947	0	0	0	0	0	0	142.9255	146.89184	0	x	326	0	55.446	101.947	0	0	0	66.51957143	0	0	127.8581429	76.39314286	0
164	0	55.446	101.947	0	0	0	0	0	0	141.821	148.434	0	x	327	0	0	0	0	0	0	0	0	0	124.8132143	0	0
164.999	0	55.446	101.947	0	0	0	0	0	0	141.821	148.434	0	x	328	0	0	0	0	0	0	65.20514286	0	0	121.7682857	73.14228571	0
165	0	0	0	0	0	0	0	0	0	140.684	149.45685	0	x	329	0	0	0	0	0	0	64.54792857	0	0	118.7233571	71.51685714	0
165.999	0	0	0	0	0	0	0	0	0	140.684	149.45685	0	x	330	0	0	0	0	0	0	63.89071429	0	0	115.6784286	69.89142857	0
166	0	0	0	0	0	0	0	0	0	140.684	150.4797	0	x	331	0	0	0	0	0	0	63.2335	0	0	112.6335	68.266	0
166.999	0	0	0	0	0	0	0	0	0	140.684	150.4797	0	x	332	0	0	0	0	0	0	62.57628571	0	0	109.5885714	66.64057143	0
167	0	0	0	0	0	0	0	0	0	140.684	151.50255	0	x	333	0	55.446	101.947	0	0	0	61.91907143	0	0	106.5436429	65.01514286	0
167.999	0	0	0	0	0	0	0	0	0	140.684	151.50255	0	x	334	0	0	0	0	0	0	61.26185714	0	0	103.4987143	63.38971429	0
168	0	0	0	0	0	0	0	0	0	140.684	152.5254	0	x	335	0	0	0	0	0	0	60.60464286	0	0	100.4537857	61.76428571	0
168.999	0	0	0	0	0	0	0	0	0	140.684	152.5254	0	x	336	0	0	0	0	0	0	0	0	0	97.40885714	60.13885714	0
169	0	0	0	0	0	0	0	0	0	140.684	0	0	x	337	0	0	0	0	0	0	59.29021429	0	0	94.36392857	58.51342857	0
169.999	0	0	0	0	0	0	0	0	0	140.684	0	0	x	338	0	0	0	0	0	0	58.633	0	0	91.319	56.888	0
170	0	0	0	0	0	0	0	0	0	140.684	154.5711	0	x	339	0	0	0	0	0	0	58.41017143	0	0	90.52064286	57.5016	0
170.999	0	0	0	0	0	0	0	0	0	140.684	154.5711	0	x	340	0	0	0	0	0	0	58.18734286	0	0	89.72228571	0	0
171	0	0	0	0	0	0	0	0	0	140.684	155.59395	0	x	341	0	0	0	0	0	0	57.96451429	0	0	88.92392857	58.7288	0
171.999	0	0	0	0	0	0	0	0	0	140.684	155.59395	0	x	342	0	0	0	0	0	0	57.74168571	0	0	88.12557143	59.3424	0
172	0	55.446	101.947	0	0	0	0	0	0	140.684	156.6168	0	x	343	0	0	0	0	0	0	0	0	0	87.32721429	59.956	0
172.999	0	55.446	101.947	0	0	0	0	0	0	140.684	156.6168	0	x	344	0	0	0	0	0	0	57.29602857	0	0	86.52885714	60.5696	0
173	0	55.446	101.947	0	0	0	0	0	0	140.684	157.63965	0	x	345	0	0	0	0	0	0	57.0732	0	0	85.7305	61.1832	0
173.999	0	55.446	101.947	0	0	0	0	0	0	140.684	157.63965	0	x	346	0	0	0	0	0	0	0	0	0	84.93214286	61.7968	0
174	0	55.446	101.947	0	0	0	166.458	0	0	140.684	158.6625	0	x	347	0	0	0	0	0	0	0	0	0	84.13378571	62.4104	0
174.999	0	55.446	101.947	0	0	0	166.458	0	0	140.684	158.6625	0	x	348	0	55.446	101.947	0	0	0	56.40471429	0	0	83.33542857	63.024	0
175	0	55.446	101.947	0	0	0	0	0	0	140.684	159.68535	0	x	349	0	0	0	0	0	0	56.18188571	0	0	82.53707143	63.6376	0
175.999	0	55.446	101.947	0	0	0	0	0	0	140.684	159.68535	0	x	350	0	0	0	0	0	0	0	0	0	81.73871429	64.2512	0
176	0	0	0	0	0	0	0	0	0	140.684	160.7082	0	x	351	0	0	0	0	0	0	55.73622857	0	0	80.94035714	64.8648	0
176.999	0	0	0	0	0	0	0	0	0	140.684	160.7082	0	x	352	0	0	0	0	0	0	0	0	0	80.142	65.4784	0
177	0	55.446	101.947	0	0	0	168.561	0	0	140.684	161.73105	0	x	353	0	0	0	0	0	0	55.29057143	0	0	80.1624	66.092	0
177.999	0	55.446	101.947	0	0	0	168.561	0	0	140.684	161.73105	0	x	354	0	0	0	0	0	0	0	0	0	80.1828	66.7056	0
178	0	55.446	101.947	0	0	0	169.262	0	0	140.684	162.7539	0	x	355	0	0	0	0	0	0	0	0	0	80.2032	67.3192	0
178.999	0	55.446	101.947	0	0	0	169.262	0	0	140.684	162.7539	0	x	356	0	0	0	0	0	0	0	0	0	80.2236	67.9328	0
179	0	55.446	0	0	0	0	0	0	0	160.0098125	163.77675	0	x	357	0	0	0	0	0	0	0	0	0	80.244	68.5464	0
179.999	0	55.446	0	0	0	0	0	0	0	160.0098125	163.77675	0	x	358	0	0	0	0	0	0	0	0	0	80.2644	69.16	0
180	0	55.446	101.947	0	0	0	0	0	0	162.767125	0	0	x	359	0	0	0	0	0	0	0	0	0	80.2848	0	0
180.999	0	55.446	101.947	0	0	0	0	0	0	162.767125	0	0	x	360	0	0	0	0	0	0	53.73077143	0	0	80.3052	70.3872	0
181	0	55.446	101.947	0	0	0	171.365	0	0	165.5244375	165.82245	0	x	361	0	0	0	0	0	0	0	0	0	80.3256	71.0008	0
181.999	0	55.446	101.947	0	0	0	171.365	0	0	165.5244375	165.82245	0	x	362	0	0	0	0	0	0	0	0	0	80.346	71.6144	0
182	0	0	0	0	0	0	0	0	0	168.28175	166.8453	0	x	363	0	0	0	0	0	0	53.06228571	0	0	80.3664	72.228	0
182.999	0	0	0	0	0	0	0	0	0	168.28175	166.8453	0	x	364	0	0	0	0	0	0	0	0	0	80.3868	72.8416	0
183	0	0	0	0	0	0	0	0	0	171.0390625	167.86815	0	x	365	0	0	0	0	0	0	0	0	0	80.4072	73.4552	0
183.999	0	0	0	0	0	0	0	0	0	171.0390625	167.86815	0	x	366	0	0	0	0	0	0	0	0	0	80.4276	0	0
184	0	55.446	101.947	0	0	0	0	0	0	173.796375	168.891	0	x	367	0	0	0	0	0	0	52.17097143	0	0	80.448	74.6824	0
184.999	0	55.446	101.947	0	0	0	0	0	0	173.796375	168.891	0	x	368	0	55.446	101.947	0	0	0	51.94814286	0	0	80.88371429	75.296	0
185	0	0	0	0	0	0	0	0	0	176.5536875	166.7114286	0	x	369	0	0	0	0	0	0	51.72531429	0	0	81.31942857	75.9096	0
185.999	0	0	0	0	0	0	0	0	0	176.5536875	166.7114286	0	x	370	0	0	0	0	0	0	51.50248571	0	0	81.75514286	76.5232	0
186	0	0	0	0	0	0	0	0	0	179.311	164.5318571	0	x	371	0	0	0	0	0	0	0	0	0	82.19085714	77.1368	0
186.999	0	0	0	0	0	0	0	0	0	179.311	164.5318571	0	x	372	0	0	0	0	0	0	0	0	0	82.62657143	77.7504	0
187	0	0	0	0	0	0	0	0	0	179.8406667	162.3522857	0	x	373	0	0	0	0	0	0	50.834	0	0	83.06228571	78.364	0
187.999	0	0	0	0	0	0	0	0	0	179.8406667	162.3522857	0	x	374	0	0	0	0	0	0	51.69385714	0	0	83.498	77.4115	0
