0	1	2	3	4	5	6	7	8	9	10	11	12	x	SO4	Final Timeseries_G94C	Final Timeseries_G94D	Final Timeseries_ACME1	Final Timeseries_S362	Final Timeseries_G300	Final Timeseries_S5AS	Final Timeseries_S5A	Final Timeseries_G301	Final Timeseries_G310	Final Timeseries_G251	Final Timeseries_S6	Final Timeseries_G338
1004.999	0	9.719204082	17.21306122	0	0	0	43.08114286	0	0	57.41971429	41.77394048	0	x	2008	0	26.88376471	44.70517647	0	0	0	0	0	0	39.57	45.73785714	0
1005	0	9.607122449	17.31483673	0	0	0	42.81606349	0	0	57.54692857	41.26571429	0	x	2009	0	0	0	0	0	0	0	0	0	39.568	45.60857143	0
1005.999	0	9.607122449	17.31483673	0	0	0	42.81606349	0	0	57.54692857	41.26571429	0	x	2010	0	0	0	0	0	0	0	0	0	39.566	45.47928571	0
1006	0	0	0	0	0	0	42.55098413	0	0	57.67414286	40.7574881	0	x	2011	0	0	0	0	0	0	0	0	0	39.564	45.35	0
1006.999	0	0	0	0	0	0	42.55098413	0	0	57.67414286	40.7574881	0	x	2012	0	0	0	0	0	0	0	57.744	0	39.562	45.73571429	0
1007	0	0	0	0	0	0	42.28590476	0	0	57.80135714	40.2492619	0	x	2013	0	0	0	0	0	0	0	59.18	0	39.56	46.12142857	0
1007.999	0	0	0	0	0	0	42.28590476	0	0	57.80135714	40.2492619	0	x	2014	0	0	0	0	0	0	0	0	0	40.40230769	46.50714286	0
1008	0	0	0	0	0	0	0	0	0	57.92857143	0	0	x	2015	0	0	0	0	0	0	0	0	45.13	41.24461538	46.89285714	0
1008.999	0	0	0	0	0	0	0	0	0	57.92857143	0	0	x	2016	0	0	0	0	35	0	0	62.42	0	42.08692308	0	0
1009	0	0	0	0	0	0	0	0	0	58.05578571	0	0	x	2017	0	21.70188235	42.55258824	0	35	0	0	63.5	0	42.92923077	47.66428571	0
1009.999	0	0	0	0	0	0	0	0	0	58.05578571	0	0	x	2018	0	0	0	0	35	0	0	64.58	45.13	43.77153846	48.05	0
1010	0	0	0	0	0	0	41.49066667	0	0	58.183	0	0	x	2019	0	20.55035294	42.07423529	0	35	0	0	65.66	45.13	44.61384615	48.43571429	0
1010.999	0	0	0	0	0	0	41.49066667	0	0	58.183	0	0	x	2020	0	19.97458824	41.83505882	0	0	0	0	66.74	45.13	45.45615385	0	0
1011	0	0	0	0	0	0	41.2255873	0	0	58.68892857	0	0	x	2021	0	0	0	0	35	0	0	67.82	45.13	46.29846154	0	0
1011.999	0	0	0	0	0	0	41.2255873	0	0	58.68892857	0	0	x	2022	0	18.82305882	41.35670588	0	0	0	0	68.9	45.13	47.14076923	49.59285714	0
1012	0	0	0	0	0	0	40.96050794	0	0	59.19485714	0	0	x	2023	0	0	0	0	0	0	0	0	45.13	47.98307692	0	0
1012.999	0	0	0	0	0	0	40.96050794	0	0	59.19485714	0	0	x	2024	0	0	0	0	0	0	0	0	45.13	48.82538462	0	0
1013	0	0	0	0	0	0	40.69542857	0	0	59.70078571	0	0	x	2025	0	0	0	0	0	0	0	0	45.13	49.66769231	0	0
1013.999	0	0	0	0	0	0	40.69542857	0	0	59.70078571	0	0	x	2026	0	16.52	40.4	0	0	0	0	0	45.13	50.51	0	0
1014	0	8.598387755	18.23081633	0	0	0	40.43034921	0	0	60.20671429	0	0	x	2027	0	0	0	0	0	0	0	0	45.025	51.23785714	51.52142857	0
1014.999	0	8.598387755	18.23081633	0	0	0	40.43034921	0	0	60.20671429	0	0	x	2028	0	0	0	0	35	0	0	73.03428571	44.92	51.96571429	51.90714286	0
1015	0	0	0	0	0	0	0	0	0	60.71264286	0	0	x	2029	0	0	0	0	0	0	0	0	44.815	52.69357143	52.29285714	0
1015.999	0	0	0	0	0	0	0	0	0	60.71264286	0	0	x	2030	0	0	0	0	0	0	0	0	44.71	53.42142857	0	0
1016	0	0	0	0	0	0	0	0	0	61.21857143	0	0	x	2031	0	0	0	0	35	0	0	72.75571429	44.605	54.14928571	53.06428571	0
1016.999	0	0	0	0	0	0	0	0	0	61.21857143	0	0	x	2032	0	0	0	0	0	0	0	0	44.5	54.87714286	0	0
1017	0	0	0	0	0	0	39.63511111	0	0	61.7245	35.167	0	x	2033	0	16.49891566	38.76048193	0	35	0	0	72.57	44.395	55.605	53.83571429	0
1017.999	0	0	0	0	0	0	39.63511111	0	0	61.7245	35.167	0	x	2034	0	16.49590361	38.52626506	0	0	0	0	0	44.29	56.33285714	54.22142857	0
1018	0	0	0	0	0	0	39.37003175	0	0	62.23042857	35.13628571	0	x	2035	0	16.49289157	38.29204819	0	0	0	0	0	44.185	57.06071429	54.60714286	0
1018.999	0	0	0	0	0	0	39.37003175	0	0	62.23042857	35.13628571	0	x	2036	0	16.48987952	38.05783133	0	35	0	0	0	44.08	57.78857143	54.99285714	0
1019	0	0	0	0	0	0	39.10495238	0	0	62.73635714	35.10557143	0	x	2037	0	16.48686747	37.82361446	0	0	0	0	0	43.975	58.51642857	55.37857143	0
1019.999	0	0	0	0	0	0	39.10495238	0	0	62.73635714	35.10557143	0	x	2038	0	0	0	0	0	0	0	0	43.87	59.24428571	55.76428571	0
1020	0	0	0	0	0	0	38.83987302	0	0	63.24228571	35.07485714	0	x	2039	0	0	0	0	35	0	0	0	43.765	59.97214286	56.15	0
1020.999	0	0	0	0	0	0	38.83987302	0	0	63.24228571	35.07485714	0	x	2040	0	16.47783133	37.12096386	0	0	0	0	0	43.66	60.7	55.95214286	0
1021	0	0	0	0	0	0	38.57479365	0	0	63.74821429	35.04414286	0	x	2041	0	16.47481928	36.88674699	0	0	0	0	0	44.235	61.32571429	55.75428571	0
1021.999	0	0	0	0	0	0	38.57479365	0	0	63.74821429	35.04414286	0	x	2042	0	16.47180723	36.65253012	0	0	0	0	0	44.81	61.95142857	55.55642857	0
1022	0	0	0	0	0	0	0	0	0	64.25414286	0	0	x	2043	0	0	0	0	35	0	0	78.63357143	45.385	62.57714286	55.35857143	0
1022.999	0	0	0	0	0	0	0	0	0	64.25414286	0	0	x	2044	0	0	0	0	35	0	0	80.87142857	45.96	63.20285714	55.16071429	0
1023	0	0	0	0	0	0	0	0	0	64.76007143	0	0	x	2045	0	0	0	0	0	0	0	0	46.535	63.82857143	54.96285714	0
1023.999	0	0	0	0	0	0	0	0	0	64.76007143	0	0	x	2046	0	16.45975904	35.71566265	0	35	0	0	85.34714286	47.11	64.45428571	54.765	0
1024	0	0	0	0	0	0	37.77955556	0	0	65.266	34.952	0	x	2047	0	16.45674699	0	0	35	0	0	87.585	47.685	65.08	54.56714286	0
1024.999	0	0	0	0	0	0	37.77955556	0	0	65.266	34.952	0	x	2048	0	0	0	0	0	0	0	0	48.26	65.70571429	54.36928571	0
1025	0	0	0	0	0	0	37.51447619	0	0	64.22264286	34.92128571	0	x	2049	0	0	0	0	0	0	0	0	48.835	66.33142857	54.17142857	0
1025.999	0	0	0	0	0	0	37.51447619	0	0	64.22264286	34.92128571	0	x	2050	0	0	0	0	0	0	0	0	49.41	66.95714286	53.97357143	0
1026	0	0	0	0	0	0	37.24939683	0	0	63.17928571	34.89057143	0	x	2051	0	0	0	0	0	0	0	0	49.985	67.58285714	53.77571429	0
1026.999	0	0	0	0	0	0	37.24939683	0	0	63.17928571	34.89057143	0	x	2052	0	0	0	0	0	0	0	0	50.56	68.20857143	53.57785714	0
1027	0	0	0	0	0	0	36.98431746	0	0	62.13592857	34.85985714	0	x	2053	0	0	0	0	0	0	0	0	51.135	68.83428571	0	0
1027.999	0	0	0	0	0	0	36.98431746	0	0	62.13592857	34.85985714	0	x	2054	0	0	0	0	0	0	0	0	51.71	69.46	0	0
1028	0	0	0	0	0	0	36.7192381	0	0	61.09257143	34.82914286	0	x	2055	0	16.4326506	33.60771084	0	0	0	0	0	51.50928571	69.31285714	0	0
1028.999	0	0	0	0	0	0	36.7192381	0	0	61.09257143	34.82914286	0	x	2056	0	0	0	0	0	0	0	0	51.30857143	69.16571429	0	0
1029	0	0	0	0	0	0	36.45415873	0	0	60.04921429	34.79842857	0	x	2057	0	16.42662651	33.13927711	0	0	0	0	0	51.10785714	69.01857143	0	0
1029.999	0	0	0	0	0	0	36.45415873	0	0	60.04921429	34.79842857	0	x	2058	0	0	0	0	0	0	0	0	50.90714286	68.87142857	0	0
1030	0	0	0	0	0	0	36.18907937	0	0	59.00585714	34.76771429	0	x	2059	0	0	0	0	0	0	0	0	50.70642857	68.72428571	0	0
1030.999	0	0	0	0	0	0	36.18907937	0	0	59.00585714	34.76771429	0	x	2060	0	16.41759036	32.43662651	0	0	0	0	0	50.50571429	68.57714286	0	0
1031	0	6.693	19.961	0	0	0	35.924	0	0	57.9625	34.737	0	x	2061	0	16.41457831	32.20240964	0	0	0	0	0	50.305	68.43	0	0
1031.999	0	6.693	19.961	0	0	0	35.924	0	0	57.9625	34.737	0	x	2062	0	16.41156627	31.96819277	0	35	0	0	81.22714286	50.10428571	68.28285714	51.59928571	0
1032	0	0	0	0	0	0	36.9124186	0	0	56.91914286	34.92395349	0	x	2063	0	0	0	0	0	0	0	0	49.90357143	68.13571429	51.40142857	0
1032.999	0	0	0	0	0	0	36.9124186	0	0	56.91914286	34.92395349	0	x	2064	0	16.40554217	31.49975904	0	0	0	0	0	49.70285714	0	0	0
1033	0	0	0	0	0	0	37.90083721	0	0	55.87578571	35.11090698	0	x	2065	0	0	0	0	0	0	0	0	49.50214286	0	0	0
1033.999	0	0	0	0	0	0	37.90083721	0	0	55.87578571	35.11090698	0	x	2066	0	0	0	0	0	0	0	0	49.30142857	0	0	0
1034	0	0	0	0	0	0	38.88925581	0	0	54.83242857	35.29786047	0	x	2067	0	0	0	0	0	0	0	0	49.10071429	0	0	0
1034.999	0	0	0	0	0	0	38.88925581	0	0	54.83242857	35.29786047	0	x	2068	0	0	0	0	0	0	0	0	48.9	0	50.41214286	0
1035	0	0	0	0	0	0	0	0	0	53.78907143	35.48481395	0	x	2069	0	0	0	0	0	0	0	0	47.65714286	0	0	0
1035.999	0	0	0	0	0	0	0	0	0	53.78907143	35.48481395	0	x	2070	0	0	0	0	0	0	0	70.79285714	46.41428571	65.28571429	50.01642857	0
1036	0	0	0	0	0	0	0	0	0	52.74571429	0	0	x	2071	0	0	0	0	35	0	0	73.83428571	45.17142857	64.22857143	49.81857143	0
1036.999	0	0	0	0	0	0	0	0	0	52.74571429	0	0	x	2072	0	0	0	0	0	0	0	0	43.92857143	63.17142857	0	0
1037	0	0	0	0	0	0	0	0	0	51.70235714	0	0	x	2073	0	0	0	0	0	0	0	0	42.68571429	62.11428571	0	0
1037.999	0	0	0	0	0	0	0	0	0	51.70235714	0	0	x	2074	0	0	0	0	0	0	0	0	41.44285714	61.05714286	0	0
1038	0	0	0	0	0	0	42.84293023	0	0	50.659	36.04567442	0	x	2075	0	0	0	0	0	0	0	0	40.2	60	0	0
1038.999	0	0	0	0	0	0	42.84293023	0	0	50.659	36.04567442	0	x	2076	0	0	0	0	0	0	0	0	38.95714286	58.94285714	0	0
1039	0	0	0	0	0	0	43.83134884	0	0	50.15492857	36.23262791	0	x	2077	0	0	0	0	35	0	0	0	37.71428571	57.88571429	48.63142857	0
1039.999	0	0	0	0	0	0	43.83134884	0	0	50.15492857	36.23262791	0	x	2078	0	0	0	0	0	0	0	0	36.47142857	56.82857143	48.43357143	0
1040	0	0	0	0	0	0	44.81976744	0	0	49.65085714	36.4195814	0	x	2079	0	0	0	0	35	0	0	98.16571429	35.22857143	55.77142857	48.23571429	0
1040.999	0	0	0	0	0	0	44.81976744	0	0	49.65085714	36.4195814	0	x	2080	0	0	0	0	0	0	0	0	33.98571429	54.71428571	48.03785714	0
1041	0	0	0	0	0	0	45.80818605	0	0	49.14678571	36.60653488	0	x	2081	0	0	0	0	0	0	0	104.2485714	32.74285714	53.65714286	47.84	0
1041.999	0	0	0	0	0	0	45.80818605	0	0	49.14678571	36.60653488	0	x	2082	0	0	0	0	0	0	0	107.29	31.5	52.6	47.64214286	0
1042	0	0	0	0	0	0	46.79660465	0	0	48.64271429	36.79348837	0	x	2083	0	0	0	0	0	0	0	0	32.52	55.11785714	47.44428571	0
1042.999	0	0	0	0	0	0	46.79660465	0	0	48.64271429	36.79348837	0	x	2084	0	0	0	0	0	0	0	0	33.54	57.63571429	0	0
1043	0	0	0	0	0	0	0	0	0	48.13864286	0	0	x	2085	0	16.34228916	26.58120482	0	0	0	0	0	34.56	60.15357143	0	0
1043.999	0	0	0	0	0	0	0	0	0	48.13864286	0	0	x	2086	0	16.33927711	26.34698795	0	0	0	0	0	35.58	62.67142857	46.85071429	0
1044	0	0	0	0	0	0	0	0	0	47.63457143	0	0	x	2087	0	0	0	0	0	0	0	0	36.6	65.18928571	0	0
1044.999	0	0	0	0	0	0	0	0	0	47.63457143	0	0	x	2088	0	0	0	0	35	0	0	111.7257143	37.62	67.70714286	46.455	0
1045	0	0	0	0	0	0	49.76186047	0	0	47.1305	37.35434884	0	x	2089	0	16.33024096	25.64433735	0	35	0	0	112.465	38.64	70.225	46.25714286	0
1045.999	0	0	0	0	0	0	49.76186047	0	0	47.1305	37.35434884	0	x	2090	0	16.32722892	25.41012048	0	35	0	0	113.2042857	0	0	46.05928571	0
1046	0	0	0	0	0	0	0	0	0	46.62642857	0	0	x	2091	0	0	0	0	35	0	0	113.9435714	40.68	0	45.86142857	0
1046.999	0	0	0	0	0	0	0	0	0	46.62642857	0	0	x	2092	0	0	0	0	35	0	0	114.6828571	0	77.77857143	45.66357143	0
1047	0	0	0	0	0	0	51.73869767	0	0	46.12235714	37.72825581	0	x	2093	0	0	0	0	0	0	0	0	42.72	0	45.46571429	0
1047.999	0	0	0	0	0	0	51.73869767	0	0	46.12235714	37.72825581	0	x	2094	0	0	0	0	0	0	0	0	43.74	0	45.26785714	0
1048	0	0	0	0	0	0	52.72711628	0	0	45.61828571	37.9152093	0	x	2095	0	0	0	0	0	0	0	0	44.76	0	0	0
1048.999	0	0	0	0	0	0	52.72711628	0	0	45.61828571	37.9152093	0	x	2096	0	0	0	0	35	0	0	117.64	0	87.85	44.87214286	0
1049	0	9.816837209	20.51606977	0	0	0	53.71553488	0	0	45.11421429	38.10216279	0	x	2097	0	0	0	0	0	0	0	0	0	86.36857143	44.67428571	0
1049.999	0	9.816837209	20.51606977	0	0	0	53.71553488	0	0	45.11421429	38.10216279	0	x	2098	0	16.30313253	23.53638554	0	0	0	0	0	43.39714286	84.88714286	44.47642857	0
1050	0	0	0	0	0	0	0	0	0	44.61014286	0	0	x	2099	0	16.30012048	23.30216867	0	35	0	0	106.7157143	0	83.40571429	44.27857143	0
1050.999	0	0	0	0	0	0	0	0	0	44.61014286	0	0	x	2100	0	0	0	0	0	0	0	0	41.01428571	0	44.08071429	0
1051	0	0	0	0	0	0	0	0	0	44.10607143	0	0	x	2101	0	0	0	0	35	0	0	99.43285714	0	80.44285714	43.88285714	0
1051.999	0	0	0	0	0	0	0	0	0	44.10607143	0	0	x	2102	0	16.29108434	22.59951807	0	35	0	0	95.79142857	0	78.96142857	43.685	0
1052	0	0	0	0	0	0	56.6807907	0	0	43.602	38.66302326	0	x	2103	0	16.28807229	22.3653012	0	35	0	0	92.15	0	77.48	43.48714286	0
1052.999	0	0	0	0	0	0	56.6807907	0	0	43.602	38.66302326	0	x	2104	0	16.28506024	22.13108434	0	35	0	0	88.50857143	36.24857143	75.99857143	43.28928571	0
1053	0	0	0	0	0	0	57.6692093	0	0	43.23992857	38.84997674	0	x	2105	0	16.28204819	21.89686747	0	35	0	0	84.86714286	35.05714286	74.51714286	43.09142857	0
1053.999	0	0	0	0	0	0	57.6692093	0	0	43.23992857	38.84997674	0	x	2106	0	16.27903614	21.6626506	0	35	0	0	81.22571429	33.86571429	73.03571429	42.89357143	0
1054	0	0	0	0	0	0	58.65762791	0	0	42.87785714	39.03693023	0	x	2107	0	16.2760241	21.42843373	0	35	0	0	77.58428571	32.67428571	71.55428571	42.69571429	0
1054.999	0	0	0	0	0	0	58.65762791	0	0	42.87785714	39.03693023	0	x	2108	0	0	0	0	35	0	0	73.94285714	31.48285714	70.07285714	42.49785714	0
1055	0	0	0	0	0	0	59.64604651	0	0	42.51578571	39.22388372	0	x	2109	0	16.27	20.96	0	35	0	0	70.30142857	30.29142857	68.59142857	42.3	0
1055.999	0	0	0	0	0	0	59.64604651	0	0	42.51578571	39.22388372	0	x	2110	0	16.25785714	20.98857143	0	35	0	0	66.66	29.1	67.11	42.39017857	0
1056	0	0	0	0	0	0	60.63446512	0	0	42.15371429	39.41083721	0	x	2111	0	16.24571429	0	0	0	0	0	0	30.42714286	66.17214286	42.48035714	0
1056.999	0	0	0	0	0	0	60.63446512	0	0	42.15371429	39.41083721	0	x	2112	0	0	0	0	0	0	0	65.26142857	31.75428571	65.23428571	42.57053571	0
1057	0	0	0	0	0	0	0	0	0	41.79164286	0	0	x	2113	0	16.22142857	21.07428571	0	0	0	0	64.56214286	33.08142857	64.29642857	42.66071429	0
1057.999	0	0	0	0	0	0	0	0	0	41.79164286	0	0	x	2114	0	0	0	0	0	0	0	0	34.40857143	63.35857143	42.75089286	0
1058	0	11.37875581	20.79360465	0	0	0	62.61130233	0	0	41.42957143	39.78474419	0	x	2115	0	0	0	0	0	0	0	0	35.73571429	62.42071429	42.84107143	0
1058.999	0	11.37875581	20.79360465	0	0	0	62.61130233	0	0	41.42957143	39.78474419	0	x	2116	0	0	0	0	0	0	0	0	37.06285714	61.48285714	42.93125	0
1059	0	0	0	0	0	0	63.59972093	0	0	41.0675	39.97169767	0	x	2117	0	0	0	0	0	0	0	0	38.39	0	0	0
1059.999	0	0	0	0	0	0	63.59972093	0	0	41.0675	39.97169767	0	x	2118	0	0	0	0	0	0	0	0	39.71714286	0	0	0
1060	0	0	0	0	0	0	64.58813953	0	0	40.70542857	0	0	x	2119	0	0	0	0	0	0	0	0	41.04428571	0	0	0
1060.999	0	0	0	0	0	0	64.58813953	0	0	40.70542857	0	0	x	2120	0	0	0	0	0	0	0	0	42.37142857	0	0	0
1061	0	11.89939535	20.88611628	0	0	0	65.57655814	0	0	40.34335714	0	0	x	2121	0	0	0	0	0	0	0	0	0	0	0	0
1061.999	0	11.89939535	20.88611628	0	0	0	65.57655814	0	0	40.34335714	0	0	x	2122	0	0	0	0	0	0	0	0	0	0	0	0
1062	0	0	0	0	0	0	0	0	0	39.98128571	0	0	x	2123	0	16.1	21.36	0	0	0	0	0	0	0	0	0
1062.999	0	0	0	0	0	0	0	0	0	39.98128571	0	0	x	2124	0	0	0	0	0	0	0	0	47.68	0	0	0
1063	0	0	0	0	0	0	0	0	0	39.61921429	0	0	x	2125	0	15.98306122	0	0	0	0	0	0	47.725	0	0	0
1063.999	0	0	0	0	0	0	0	0	0	39.61921429	0	0	x	2126	0	0	0	0	0	0	0	0	47.77	0	0	0
1064	0	0	0	0	0	0	0	0	0	39.25714286	0	0	x	2127	0	0	0	0	0	0	0	0	47.815	0	0	0
1064.999	0	0	0	0	0	0	0	0	0	39.25714286	0	0	x	2128	0	0	0	0	0	0	0	0	0	0	0	0
1065	0	0	0	0	0	0	0	0	0	38.89507143	0	0	x	2129	0	0	0	0	0	0	0	0	0	0	0	0
1065.999	0	0	0	0	0	0	0	0	0	38.89507143	0	0	x	2130	0	0	0	0	0	0	0	0	47.95	0	0	0
1066	0	12.76712791	21.04030233	0	0	0	70.51865116	0	0	38.533	41.28037209	0	x	2131	0	15.6322449	0	0	0	0	0	0	47.995	0	0	0
1066.999	0	12.76712791	21.04030233	0	0	0	70.51865116	0	0	38.533	41.28037209	0	x	2132	0	0	0	0	0	0	0	0	48.04	0	0	0
1067	0	0	0	0	0	0	71.50706977	0	0	40.07535714	41.46732558	0	x	2133	0	0	0	0	0	0	0	0	48.085	0	0	0
1067.999	0	0	0	0	0	0	71.50706977	0	0	40.07535714	41.46732558	0	x	2134	0	0	0	0	0	0	0	0	48.13	46.90142857	0	0
1068	0	0	0	0	0	0	72.49548837	0	0	41.61771429	41.65427907	0	x	2135	0	0	0	0	0	0	0	0	0	0	0	0
1068.999	0	0	0	0	0	0	72.49548837	0	0	41.61771429	41.65427907	0	x	2136	0	0	0	0	0	0	0	0	0	0	0	0
1069	0	0	21.13281395	0	0	0	73.48390698	0	0	43.16007143	41.84123256	0	x	2137	0	0	0	0	0	0	0	0	48.265	0	0	0
1069.999	0	0	21.13281395	0	0	0	73.48390698	0	0	43.16007143	41.84123256	0	x	2138	0	0	0	0	0	0	0	0	48.31	0	0	0
1070	0	0	0	0	0	0	74.47232558	0	0	44.70242857	42.02818605	0	x	2139	0	0	0	0	0	0	0	0	48.52928571	0	0	0
1070.999	0	0	0	0	0	0	74.47232558	0	0	44.70242857	42.02818605	0	x	2140	0	0	0	0	0	0	0	0	48.74857143	0	0	0
1071	0	0	0	0	0	0	0	0	0	46.24478571	42.21513953	0	x	2141	0	0	0	0	0	0	0	0	0	0	0	0
1071.999	0	0	0	0	0	0	0	0	0	46.24478571	42.21513953	0	x	2142	0	0	0	0	0	0	0	0	0	0	0	0
1072	0	0	0	0	0	0	0	0	0	47.78714286	0	0	x	2143	0	0	0	0	0	0	0	0	0	0	0	0
1072.999	0	0	0	0	0	0	0	0	0	47.78714286	0	0	x	2144	0	0	0	0	0	0	0	0	0	0	0	0
1073	0	0	0	0	0	0	0	0	0	49.3295	0	0	x	2145	0	0	0	0	0	0	0	0	49.845	0	0	0
1073.999	0	0	0	0	0	0	0	0	0	49.3295	0	0	x	2146	0	0	0	0	0	0	0	0	50.06428571	0	0	0
1074	0	0	0	0	0	0	78.426	0	0	50.87185714	42.776	0	x	2147	0	0	0	0	0	0	0	0	50.28357143	0	0	0
1074.999	0	0	0	0	0	0	78.426	0	0	50.87185714	42.776	0	x	2148	0	0	0	0	0	0	0	0	50.50285714	0	0	0
1075	0	14.32904651	21.31783721	0	0	0	0	0	0	52.41421429	42.96295349	0	x	2149	0	0	0	0	0	0	0	0	0	0	0	0
1075.999	0	14.32904651	21.31783721	0	0	0	0	0	0	52.41421429	42.96295349	0	x	2150	0	0	0	0	0	0	0	0	0	0	0	0
1076	0	0	0	0	0	0	80.40283721	0	0	53.95657143	43.14990698	0	x	2151	0	0	0	0	0	0	0	0	51.16071429	0	0	0
1076.999	0	0	0	0	0	0	80.40283721	0	0	53.95657143	43.14990698	0	x	2152	0	0	0	0	0	0	0	0	51.38	0	0	0
1077	0	0	0	0	0	0	81.39125581	0	0	55.49892857	43.33686047	0	x	2153	0	0	0	0	0	0	0	0	51.34142857	0	0	0
1077.999	0	0	0	0	0	0	81.39125581	0	0	55.49892857	43.33686047	0	x	2154	0	0	0	0	0	0	0	0	0	0	0	0
1078	0	14.84968605	21.41034884	0	0	0	82.37967442	0	0	57.04128571	43.52381395	0	x	2155	0	0	0	0	0	0	0	0	0	0	0	0
1078.999	0	14.84968605	21.41034884	0	0	0	82.37967442	0	0	57.04128571	43.52381395	0	x	2156	0	0	0	0	0	0	0	0	0	0	0	0
1079	0	15.02323256	21.44118605	0	0	0	83.36809302	0	0	58.58364286	43.71076744	0	x	2157	0	0	0	0	0	0	0	0	0	0	0	0
1079.999	0	15.02323256	21.44118605	0	0	0	83.36809302	0	0	58.58364286	43.71076744	0	x	2158	0	0	0	0	0	0	0	0	0	0	0	0
1080	0	15.19677907	21.47202326	0	0	0	84.35651163	0	0	60.126	43.89772093	0	x	2159	0	0	0	0	0	0	0	0	0	0	0	0
1080.999	0	15.19677907	21.47202326	0	0	0	84.35651163	0	0	60.126	43.89772093	0	x	2160	0	13.93663265	17.18428571	0	0	0	0	0	0	0	0	0
1081	0	0	21.50286047	0	0	0	85.34493023	0	0	61.66657143	44.08467442	0	x	2161	0	13.87816327	0	0	0	0	0	0	0	0	0	0
1081.999	0	0	21.50286047	0	0	0	85.34493023	0	0	61.66657143	44.08467442	0	x	2162	0	0	0	0	0	0	0	0	0	0	0	0
1082	0	0	21.53369767	0	0	0	86.33334884	0	0	63.20714286	44.27162791	0	x	2163	0	0	0	0	0	0	0	0	0	0	0	0
1082.999	0	0	21.53369767	0	0	0	86.33334884	0	0	63.20714286	44.27162791	0	x	2164	0	0	0	0	35	0	0	0	0	0	0	0
1083	0	0	21.56453488	0	0	0	87.32176744	0	0	64.74771429	44.4585814	0	x	2165	0	0	0	0	35	0	0	0	0	0	0	0
1083.999	0	0	21.56453488	0	0	0	87.32176744	0	0	64.74771429	44.4585814	0	x	2166	0	0	0	0	35	0	0	0	0	0	0	0
1084	0	0	0	0	0	0	88.31018605	0	0	66.28828571	44.64553488	0	x	2167	0	0	0	0	35	0	0	0	0	0	0	0
1084.999	0	0	0	0	0	0	88.31018605	0	0	66.28828571	44.64553488	0	x	2168	0	0	0	0	35	0	0	0	0	0	0	0
1085	0	0	0	0	0	0	89.29860465	0	0	67.82885714	44.83248837	0	x	2169	0	0	0	0	35	0	0	0	0	0	0	0
1085.999	0	0	0	0	0	0	89.29860465	0	0	67.82885714	44.83248837	0	x	2170	0	0	0	0	35	0	0	0	0	0	0	0
1086	0	0	0	0	0	0	90.28702326	0	0	69.36942857	45.01944186	0	x	2171	0	0	0	0	35	0	0	0	0	0	0	0
1086.999	0	0	0	0	0	0	90.28702326	0	0	69.36942857	45.01944186	0	x	2172	0	13.235	15.83	0	35	0	0	0	0	0	0	0
1087	0	0	0	0	0	0	91.27544186	0	0	70.91	45.20639535	0	x	2173	0	0	0	0	35	0	0	0	0	0	0	0
1087.999	0	0	0	0	0	0	91.27544186	0	0	70.91	45.20639535	0	x	2174	0	0	0	0	35	0	0	0	0	0	0	0
1088	0	0	0	0	0	0	0	0	0	72.45057143	0	0	x	2175	0	13.05959184	15.49142857	0	35	0	0	0	0	0	0	0
1088.999	0	0	0	0	0	0	0	0	0	72.45057143	0	0	x	2176	0	0	0	0	35	0	0	0	0	0	0	0
1089	0	0	0	0	0	0	93.25227907	0	0	73.99114286	45.58030233	0	x	2177	0	0	0	0	35	0	0	0	0	0	0	0
1089.999	0	0	0	0	0	0	93.25227907	0	0	73.99114286	45.58030233	0	x	2178	0	0	0	0	35	0	0	0	0	0	0	0
1090	0	0	0	0	0	0	0	0	0	75.53171429	0	0	x	2179	0	0	0	0	35	0	0	0	0	0	0	0
1090.999	0	0	0	0	0	0	0	0	0	75.53171429	0	0	x	2180	0	0	0	0	35	0	0	0	0	0	0	0
1091	0	0	0	0	0	0	0	0	0	77.07228571	0	0	x	2181	0	0	0	0	35	0	0	0	51.16533333	0	0	0
1091.999	0	0	0	0	0	0	0	0	0	77.07228571	0	0	x	2182	0	0	0	0	35	0	0	0	51.08066667	0	0	0
1092	0	17.27933721	21.84206977	0	0	0	96.21753488	0	0	78.61285714	46.14116279	0	x	2183	0	0	0	0	35	0	0	0	0	0	0	0
1092.999	0	17.27933721	21.84206977	0	0	0	96.21753488	0	0	78.61285714	46.14116279	0	x	2184	0	0	0	0	35	0	0	0	0	0	0	0
1093	0	0	21.87290698	0	0	0	97.20595349	0	0	80.15342857	46.32811628	0	x	2185	0	0	0	0	35	0	0	0	0	0	0	0
1093.999	0	0	21.87290698	0	0	0	97.20595349	0	0	80.15342857	46.32811628	0	x	2186	0	0	0	0	35	0	0	0	0	0	0	0
1094	0	17.62643023	21.90374419	0	0	0	98.19437209	0	0	81.694	46.51506977	0	x	2187	0	0	0	0	35	0	0	0	0	0	0	0
1094.999	0	17.62643023	21.90374419	0	0	0	98.19437209	0	0	81.694	46.51506977	0	x	2188	0	0	0	0	0	0	0	0	50.57266667	0	0	0
1095	0	0	0	0	0	0	99.1827907	0	0	82.11621429	46.70202326	0	x	2189	0	0	0	0	35	0	0	0	0	0	0	0
1095.999	0	0	0	0	0	0	99.1827907	0	0	82.11621429	46.70202326	0	x	2190	0	0	0	0	35	0	0	0	0	0	0	0
