0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C				
3633	0	0	0	0	0	0	0	0	0	0	0	0	513511.7413	0	0	0	0	0	0	x	******	******
3633.999	0	0	0	0	0	0	0	0	0	0	0	0	513511.7413	0	0	0	0	0	0	x	******	******
3634	0	0	0	0	0	0	0	0	0	0	0	0	477375.8204	0	0	0	0	0	0	x	******	******
3634.999	0	0	0	0	0	0	0	0	0	0	0	0	477375.8204	0	0	0	0	0	0	x	******	******
3635	0	0	0	0	0	0	0	0	0	0	0	0	461155.0246	0	0	0	0	0	0	x	******	******
3635.999	0	0	0	0	0	0	0	0	0	0	0	0	461155.0246	0	0	0	0	0	0	x	******	******
3636	0	0	0	0	0	0	0	0	0	0	0	0	481070.1495	0	0	0	0	0	0	x	******	******
3636.999	0	0	0	0	0	0	0	0	0	0	0	0	481070.1495	0	0	0	0	0	0	x	******	******
3637	0	0	0	0	0	0	0	0	0	0	0	0	584046.5142	0	0	0	0	0	0	x	******	******
3637.999	0	0	0	0	0	0	0	0	0	0	0	0	584046.5142	0	0	0	0	0	0	x	******	******
3638	0	0	0	0	0	0	0	0	0	0	0	182025.2206	671682.8503	0	0	0	0	0	0	x	******	******
3638.999	0	0	0	0	0	0	0	0	0	0	0	182025.2206	671682.8503	0	0	0	0	0	0	x	******	******
3639	0	0	0	0	0	0	0	0	0	0	0	706252.9627	471185.9843	0	0	0	0	0	0	x	******	******
3639.999	0	0	0	0	0	0	0	0	0	0	0	706252.9627	471185.9843	0	0	0	0	0	0	x	******	******
3640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3640.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3641	0	0	0	0	0	0	0	0	0	0	0	253024.8429	323388.3556	0	0	0	0	0	0	x	******	******
3641.999	0	0	0	0	0	0	0	0	0	0	0	253024.8429	323388.3556	0	0	0	0	0	0	x	******	******
3642	0	0	0	0	0	0	0	0	0	0	0	450487.9552	513976.5906	0	0	0	0	0	0	x	******	******
3642.999	0	0	0	0	0	0	0	0	0	0	0	450487.9552	513976.5906	0	0	0	0	0	0	x	******	******
3643	0	0	0	0	0	0	0	0	0	0	0	420199.3499	511114.0972	0	0	0	0	0	0	x	******	******
3643.999	0	0	0	0	0	0	0	0	0	0	0	420199.3499	511114.0972	0	0	0	0	0	0	x	******	******
3644	0	0	0	0	0	0	0	0	0	0	0	224595.6351	193279.4681	0	0	0	0	0	0	x	******	******
3644.999	0	0	0	0	0	0	0	0	0	0	0	224595.6351	193279.4681	0	0	0	0	0	0	x	******	******
3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3645.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3646.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3647.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3648.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3649	0	0	0	0	0	0	0	0	0	0	0	278004.3792	0	0	0	0	0	0	0	x	******	******
3649.999	0	0	0	0	0	0	0	0	0	0	0	278004.3792	0	0	0	0	0	0	0	x	******	******
3650	0	0	0	0	0	0	0	0	0	0	0	570835.0063	358154.1941	0	0	0	0	0	0	x	******	******
3650.999	0	0	0	0	0	0	0	0	0	0	0	570835.0063	358154.1941	0	0	0	0	0	0	x	******	******
3651	0	0	0	0	0	0	0	0	0	0	0	475076.0394	184838.7825	0	0	0	0	0	0	x	******	******
3651.999	0	0	0	0	0	0	0	0	0	0	0	475076.0394	184838.7825	0	0	0	0	0	0	x	******	******
3652	0	0	0	0	0	0	0	0	0	0	0	435832.9677	0	0	0	0	0	0	0	x	******	******
3652.999	0	0	0	0	0	0	0	0	0	0	0	435832.9677	0	0	0	0	0	0	0	x	******	******
3653	0	0	0	0	0	0	0	0	0	0	0	450879.4073	0	0	0	0	0	0	0	x	******	******
3653.999	0	0	0	0	0	0	0	0	0	0	0	450879.4073	0	0	0	0	0	0	0	x	******	******
3654	0	0	0	0	0	0	0	0	0	0	0	451955.9005	0	0	0	0	0	0	0	x	******	******
3654.999	0	0	0	0	0	0	0	0	0	0	0	451955.9005	0	0	0	0	0	0	0	x	******	******
3655	0	0	0	0	0	0	0	0	0	0	0	452396.2841	0	0	0	0	0	0	0	x	******	******
3655.999	0	0	0	0	0	0	0	0	0	0	0	452396.2841	0	0	0	0	0	0	0	x	******	******
3656	0	0	0	0	0	0	0	0	0	0	0	321015.1773	0	0	0	0	0	0	0	x	******	******
3656.999	0	0	0	0	0	0	0	0	0	0	0	321015.1773	0	0	0	0	0	0	0	x	******	******
3657	0	0	0	0	0	0	0	0	0	0	0	225476.4023	0	0	0	0	0	0	0	x	******	******
3657.999	0	0	0	0	0	0	0	0	0	0	0	225476.4023	0	0	0	0	0	0	0	x	******	******
3658	0	0	0	0	0	0	0	0	0	0	0	223837.1967	0	0	0	0	0	0	0	x	******	******
3658.999	0	0	0	0	0	0	0	0	0	0	0	223837.1967	0	0	0	0	0	0	0	x	******	******
3659	0	0	0	0	0	0	0	0	0	0	0	364344.0302	343327.9463	0	0	0	0	0	0	x	******	******
3659.999	0	0	0	0	0	0	0	0	0	0	0	364344.0302	343327.9463	0	0	0	0	0	0	x	******	******
3660	0	0	0	0	0	0	0	0	0	0	0	453717.4349	538784.8666	0	0	0	0	0	0	x	******	******
3660.999	0	0	0	0	0	0	0	0	0	0	0	453717.4349	538784.8666	0	0	0	0	0	0	x	******	******
3661	0	0	0	0	0	0	0	0	0	0	0	442634.4477	530172.9207	0	0	0	0	0	0	x	******	******
3661.999	0	0	0	0	0	0	0	0	0	0	0	442634.4477	530172.9207	0	0	0	0	0	0	x	******	******
3662	0	0	0	0	0	0	0	0	0	0	0	443466.2834	516129.5771	0	0	0	0	0	0	x	******	******
3662.999	0	0	0	0	0	0	0	0	0	0	0	443466.2834	516129.5771	0	0	0	0	0	0	x	******	******
3663	0	0	0	0	0	0	0	0	0	0	0	761251.981	183224.0426	0	0	0	0	0	0	x	******	******
3663.999	0	0	0	0	0	0	0	0	0	0	0	761251.981	183224.0426	0	0	0	0	0	0	x	******	******
3664	0	0	0	0	0	0	0	0	0	0	0	418780.3361	0	0	0	0	0	0	0	x	******	******
3664.999	0	0	0	0	0	0	0	0	0	0	0	418780.3361	0	0	0	0	0	0	0	x	******	******
3665	0	0	0	0	0	0	0	0	0	0	0	815247.9033	0	0	0	0	0	0	0	x	******	******
3665.999	0	0	0	0	0	0	0	0	0	0	0	815247.9033	0	0	0	0	0	0	0	x	******	******
3666	0	0	0	0	0	0	0	0	0	0	0	314262.6288	10911.72693	0	0	0	0	0	0	x	******	******
3666.999	0	0	0	0	0	0	0	0	0	0	0	314262.6288	10911.72693	0	0	0	0	0	0	x	******	******
3667	0	0	0	0	0	0	0	0	0	0	0	249208.1851	73152.60881	0	0	0	0	0	0	x	******	******
3667.999	0	0	0	0	0	0	0	0	0	0	0	249208.1851	73152.60881	0	0	0	0	0	0	x	******	******
3668	0	0	0	0	0	0	0	0	0	0	0	432921.5428	338361.3979	0	0	0	0	0	0	x	******	******
3668.999	0	0	0	0	0	0	0	0	0	0	0	432921.5428	338361.3979	0	0	0	0	0	0	x	******	******
3669	0	0	0	0	0	0	0	0	0	0	0	428566.6383	439796.4201	0	0	0	0	0	0	x	******	******
3669.999	0	0	0	0	0	0	0	0	0	0	0	428566.6383	439796.4201	0	0	0	0	0	0	x	******	******
3670	0	0	0	0	0	0	0	0	0	0	0	429080.4192	511358.7548	0	0	0	0	0	0	x	******	******
3670.999	0	0	0	0	0	0	0	0	0	0	0	429080.4192	511358.7548	0	0	0	0	0	0	x	******	******
3671	0	0	0	0	0	0	0	0	0	0	0	1440617.078	430474.9672	0	0	0	0	0	0	x	******	******
3671.999	0	0	0	0	0	0	0	0	0	0	0	1440617.078	430474.9672	0	0	0	0	0	0	x	******	******
3672	0	0	0	0	0	0	0	0	0	0	0	1202834.401	0	0	0	0	0	0	0	x	******	******
3672.999	0	0	0	0	0	0	0	0	0	0	0	1202834.401	0	0	0	0	0	0	0	x	******	******
3673	0	0	0	0	0	0	0	0	0	0	0	1074805.103	119882.2017	0	0	0	0	0	0	x	******	******
3673.999	0	0	0	0	0	0	0	0	0	0	0	1074805.103	119882.2017	0	0	0	0	0	0	x	******	******
3674	0	0	0	0	0	0	0	0	0	0	0	819651.7393	99600.09046	0	0	0	0	0	0	x	******	******
3674.999	0	0	0	0	0	0	0	0	0	0	0	819651.7393	99600.09046	0	0	0	0	0	0	x	******	******
3675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3675.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3676.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3677	0	0	0	0	0	0	0	0	0	0	0	132310.8055	215151.8535	0	0	0	0	0	0	x	******	******
3677.999	0	0	0	0	0	0	0	0	0	0	0	132310.8055	215151.8535	0	0	0	0	0	0	x	******	******
3678	0	0	0	0	0	0	0	0	0	0	0	128885.5997	121961.7909	0	0	0	0	0	0	x	******	******
3678.999	0	0	0	0	0	0	0	0	0	0	0	128885.5997	121961.7909	0	0	0	0	0	0	x	******	******
3679	0	0	0	0	0	0	0	0	0	0	0	107184.4747	0	0	0	0	0	0	0	x	******	******
3679.999	0	0	0	0	0	0	0	0	0	0	0	107184.4747	0	0	0	0	0	0	0	x	******	******
3680	0	0	0	0	0	0	0	0	0	0	0	204680.5101	0	0	0	0	0	0	0	x	******	******
3680.999	0	0	0	0	0	0	0	0	0	0	0	204680.5101	0	0	0	0	0	0	0	x	******	******
3681	0	0	0	0	0	0	0	0	0	0	0	153449.2182	80883.78754	0	0	0	0	0	0	x	******	******
3681.999	0	0	0	0	0	0	0	0	0	0	0	153449.2182	80883.78754	0	0	0	0	0	0	x	******	******
3682	0	0	0	0	0	0	0	0	0	0	0	0	85140.82899	0	0	0	0	0	0	x	******	******
3682.999	0	0	0	0	0	0	0	0	0	0	0	0	85140.82899	0	0	0	0	0	0	x	******	******
3683	0	0	0	0	0	0	0	0	0	0	0	0	83281.43157	0	0	0	0	0	0	x	******	******
3683.999	0	0	0	0	0	0	0	0	0	0	0	0	83281.43157	0	0	0	0	0	0	x	******	******
3684	0	0	0	0	0	0	0	0	0	0	0	0	96395.07649	0	0	0	0	0	0	x	******	******
3684.999	0	0	0	0	0	0	0	0	0	0	0	0	96395.07649	0	0	0	0	0	0	x	******	******
3685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3685.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3686	0	0	0	0	0	0	0	0	0	0	0	61580.30648	0	0	0	0	0	0	0	x	******	******
3686.999	0	0	0	0	0	0	0	0	0	0	0	61580.30648	0	0	0	0	0	0	0	x	******	******
3687	0	0	0	0	0	0	0	0	0	0	0	1639.205616	0	0	0	0	0	0	0	x	******	******
3687.999	0	0	0	0	0	0	0	0	0	0	0	1639.205616	0	0	0	0	0	0	0	x	******	******
3688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3688.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3689.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3690.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3691.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3692.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3693.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3694	0	0	0	0	0	0	94706.93937	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3694.999	0	0	0	0	0	0	94706.93937	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3695	0	0	0	0	0	0	163431.2464	0	0	0	0	3718.794829	0	0	0	0	0	0	0	x	******	******
3695.999	0	0	0	0	0	0	163431.2464	0	0	0	0	3718.794829	0	0	0	0	0	0	0	x	******	******
3696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3696.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3697.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3698.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3699.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3700.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3701.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3702.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3703.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3704.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3705.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3706.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3707.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3708	0	0	0	0	0	0	0	0	0	0	0	283533.64	0	0	0	0	0	0	0	x	******	******
3708.999	0	0	0	0	0	0	0	0	0	0	0	283533.64	0	0	0	0	0	0	0	x	******	******
3709	0	0	0	0	0	0	140213.2445	0	0	0	0	452298.4211	464311.107	0	0	0	0	0	0	x	******	******
3709.999	0	0	0	0	0	0	140213.2445	0	0	0	0	452298.4211	464311.107	0	0	0	0	0	0	x	******	******
3710	0	0	0	0	0	0	0	0	0	0	0	164018.4246	616659.3663	0	0	0	0	0	0	x	******	******
3710.999	0	0	0	0	0	0	0	0	0	0	0	164018.4246	616659.3663	0	0	0	0	0	0	x	******	******
3711	0	0	0	0	0	0	0	0	0	0	0	329382.4657	677848.2206	0	0	0	0	0	0	x	******	******
3711.999	0	0	0	0	0	0	0	0	0	0	0	329382.4657	677848.2206	0	0	0	0	0	0	x	******	******
3712	0	0	0	0	0	0	52332.25092	0	0	0	0	1475676.506	748431.9251	0	0	0	0	0	0	x	******	******
3712.999	0	0	0	0	0	0	52332.25092	0	0	0	0	1475676.506	748431.9251	0	0	0	0	0	0	x	******	******
3713	0	0	0	0	0	0	0	0	0	0	0	1613443.175	568486.2938	0	0	0	0	0	0	x	******	******
3713.999	0	0	0	0	0	0	0	0	0	0	0	1613443.175	568486.2938	0	0	0	0	0	0	x	******	******
3714	0	0	0	0	0	0	0	0	0	0	0	564302.6496	242577.9653	0	0	0	0	0	0	x	******	******
3714.999	0	0	0	0	0	0	0	0	0	0	0	564302.6496	242577.9653	0	0	0	0	0	0	x	******	******
3715	0	0	0	0	0	0	0	0	0	0	0	5553.726488	663804.877	0	0	0	0	0	0	x	******	******
3715.999	0	0	0	0	0	0	0	0	0	0	0	5553.726488	663804.877	0	0	0	0	0	0	x	******	******
3716	0	0	0	0	0	0	0	0	0	0	0	0	693726.4959	0	0	0	0	0	0	x	******	******
3716.999	0	0	0	0	0	0	0	0	0	0	0	0	693726.4959	0	0	0	0	0	0	x	******	******
3717	0	0	0	0	0	0	0	0	0	0	0	418927.1307	864839.9896	0	0	0	0	0	0	x	******	******
3717.999	0	0	0	0	0	0	0	0	0	0	0	418927.1307	864839.9896	0	0	0	0	0	0	x	******	******
3718	0	0	0	0	0	0	0	0	0	0	0	219457.8264	775564.4479	0	0	0	0	0	0	x	******	******
3718.999	0	0	0	0	0	0	0	0	0	0	0	219457.8264	775564.4479	0	0	0	0	0	0	x	******	******
3719	0	0	0	0	0	0	0	0	0	0	0	0	657052.3285	0	0	0	0	0	0	x	******	******
3719.999	0	0	0	0	0	0	0	0	0	0	0	0	657052.3285	0	0	0	0	0	0	x	******	******
3720	0	0	0	0	0	0	0	0	0	0	0	0	516985.8785	0	0	0	0	0	0	x	******	******
3720.999	0	0	0	0	0	0	0	0	0	0	0	0	516985.8785	0	0	0	0	0	0	x	******	******
3721	0	0	0	0	0	0	0	0	0	0	0	48075.20947	712296.0043	0	0	0	0	0	0	x	******	******
3721.999	0	0	0	0	0	0	0	0	0	0	0	48075.20947	712296.0043	0	0	0	0	0	0	x	******	******
3722	0	0	0	0	183175.1111	196753.6054	0	1717496.033	0	0	2415895.488	1319560.52	877855.7715	0	0	0	0	0	0	x	******	******
3722.999	0	0	0	0	183175.1111	196753.6054	0	1717496.033	0	0	2415895.488	1319560.52	877855.7715	0	0	0	0	0	0	x	******	******
3723	0	0	0	0	177376.7271	200447.9344	0	1037617.155	0	0	2548353.088	1355867.702	757533.1862	0	0	0	0	0	0	x	******	******
3723.999	0	0	0	0	177376.7271	200447.9344	0	1037617.155	0	0	2548353.088	1355867.702	757533.1862	0	0	0	0	0	0	x	******	******
3724	0	0	0	0	0	0	0	0	0	0	0	434095.899	863836.8936	0	0	0	0	0	0	x	******	******
3724.999	0	0	0	0	0	0	0	0	0	0	0	434095.899	863836.8936	0	0	0	0	0	0	x	******	******
3725	0	0	0	0	0	0	0	0	0	0	0	434658.6114	898088.9513	0	0	0	0	0	0	x	******	******
3725.999	0	0	0	0	0	0	0	0	0	0	0	434658.6114	898088.9513	0	0	0	0	0	0	x	******	******
3726	0	0	0	0	130671.5999	142243.9022	0	0	0	0	0	627522.1617	885611.416	0	0	0	0	0	0	x	******	******
3726.999	0	0	0	0	130671.5999	142243.9022	0	0	0	0	0	627522.1617	885611.416	0	0	0	0	0	0	x	******	******
3727	0	0	0	0	50693.0453	0	0	0	0	0	0	338165.6719	676967.4535	0	0	0	0	0	0	x	******	******
3727.999	0	0	0	0	50693.0453	0	0	0	0	0	0	338165.6719	676967.4535	0	0	0	0	0	0	x	******	******
3728	0	0	0	0	137081.6278	203824.2087	173780.261	0	0	0	0	0	585245.3363	0	0	0	0	0	0	x	******	******
3728.999	0	0	0	0	137081.6278	203824.2087	173780.261	0	0	0	0	0	585245.3363	0	0	0	0	0	0	x	******	******
3729	0	0	0	0	87734.19906	107135.5431	93581.51462	0	0	0	0	0	564400.5126	0	0	0	0	0	0	x	******	******
3729.999	0	0	0	0	87734.19906	107135.5431	93581.51462	0	0	0	0	0	564400.5126	0	0	0	0	0	0	x	******	******
3730	0	0	0	0	174367.4391	236804.0471	106915.3513	1902408.213	0	0	2488754.508	85140.82899	775197.4616	0	0	0	0	0	0	x	******	******
3730.999	0	0	0	0	174367.4391	236804.0471	106915.3513	1902408.213	0	0	2488754.508	85140.82899	775197.4616	0	0	0	0	0	0	x	******	******
3731	0	0	0	0	0	0	0	1199580.456	0	0	1307474.437	429031.4877	862711.4689	0	0	0	0	0	0	x	******	******
3731.999	0	0	0	0	0	0	0	1199580.456	0	0	1307474.437	429031.4877	862711.4689	0	0	0	0	0	0	x	******	******
3732	0	0	0	0	0	0	0	282041.2289	0	0	434120.3648	798024.0114	889183.4163	0	0	0	0	0	0	x	******	******
3732.999	0	0	0	0	0	0	0	282041.2289	0	0	434120.3648	798024.0114	889183.4163	0	0	0	0	0	0	x	******	******
3733	0	0	0	0	83379.29459	0	0	0	0	0	0	844411.0838	882675.5253	0	0	0	0	0	0	x	******	******
3733.999	0	0	0	0	83379.29459	0	0	0	0	0	0	844411.0838	882675.5253	0	0	0	0	0	0	x	******	******
3734	0	0	0	0	85776.93863	0	71488.93744	0	0	0	0	535090.5376	821975.986	0	0	0	0	0	0	x	******	******
3734.999	0	0	0	0	85776.93863	0	71488.93744	0	0	0	0	535090.5376	821975.986	0	0	0	0	0	0	x	******	******
3735	0	0	0	0	91599.78843	0	0	0	0	0	0	0	824618.2876	0	0	0	0	0	0	x	******	******
3735.999	0	0	0	0	91599.78843	0	0	0	0	0	0	0	824618.2876	0	0	0	0	0	0	x	******	******
3736	0	0	0	0	0	0	0	0	0	0	0	123087.2157	857059.8794	0	0	0	0	0	0	x	******	******
3736.999	0	0	0	0	0	0	0	0	0	0	0	123087.2157	857059.8794	0	0	0	0	0	0	x	******	******
3737	0	0	0	0	0	0	0	0	0	0	0	392259.4572	849451.0294	0	0	0	0	0	0	x	******	******
3737.999	0	0	0	0	0	0	0	0	0	0	0	392259.4572	849451.0294	0	0	0	0	0	0	x	******	******
3738	0	0	0	0	0	0	0	0	0	0	0	0	662703.918	0	0	0	0	0	0	x	******	******
3738.999	0	0	0	0	0	0	0	0	0	0	0	0	662703.918	0	0	0	0	0	0	x	******	******
3739	0	0	0	0	0	0	0	0	0	0	0	0	491370.2326	0	0	0	0	0	0	x	******	******
3739.999	0	0	0	0	0	0	0	0	0	0	0	0	491370.2326	0	0	0	0	0	0	x	******	******
3740	0	0	0	0	70730.49902	128567.5449	13358.30248	0	0	0	0	0	344526.7683	0	0	0	0	0	0	x	******	******
3740.999	0	0	0	0	70730.49902	128567.5449	13358.30248	0	0	0	0	0	344526.7683	0	0	0	0	0	0	x	******	******
3741	0	0	0	0	0	0	0	0	0	0	0	0	236265.8004	0	0	0	0	0	0	x	******	******
3741.999	0	0	0	0	0	0	0	0	0	0	0	0	236265.8004	0	0	0	0	0	0	x	******	******
3742	0	0	0	0	0	0	142121.5734	0	0	0	0	0	177572.4531	0	0	0	0	0	0	x	******	******
3742.999	0	0	0	0	0	0	142121.5734	0	0	0	0	0	177572.4531	0	0	0	0	0	0	x	******	******
3743	0	0	0	0	0	0	0	0	0	0	0	0	61335.64893	0	0	0	0	0	0	x	******	******
3743.999	0	0	0	0	0	0	0	0	0	0	0	0	61335.64893	0	0	0	0	0	0	x	******	******
3744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3744.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3745.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3746.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3747	0	0	0	0	0	0	0	0	0	0	0	8073.6993	0	0	0	0	0	0	0	x	******	******
3747.999	0	0	0	0	0	0	0	0	0	0	0	8073.6993	0	0	0	0	0	0	0	x	******	******
3748	0	0	0	0	0	0	13358.30248	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3748.999	0	0	0	0	0	0	13358.30248	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3749	0	0	0	0	0	0	128273.9559	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3749.999	0	0	0	0	0	0	128273.9559	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3750	0	0	0	0	0	0	110169.2968	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3750.999	0	0	0	0	0	0	110169.2968	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3751	0	0	0	0	61996.22432	165877.822	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3751.999	0	0	0	0	61996.22432	165877.822	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3752.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3753.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3754	0	0	0	0	0	0	89006.41835	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3754.999	0	0	0	0	0	0	89006.41835	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3755	0	0	0	0	0	0	0	0	0	0	0	0	244.6575546	0	0	0	0	0	0	x	******	******
3755.999	0	0	0	0	0	0	0	0	0	0	0	0	244.6575546	0	0	0	0	0	0	x	******	******
3756	0	0	0	0	115747.4891	183958.0153	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3756.999	0	0	0	0	115747.4891	183958.0153	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3757	0	0	0	0	0	0	21529.8648	0	0	0	0	0	241085.5543	0	0	0	0	0	0	x	******	******
3757.999	0	0	0	0	0	0	21529.8648	0	0	0	0	0	241085.5543	0	0	0	0	0	0	x	******	******
3758	0	0	0	0	0	0	0	0	0	0	0	0	331755.644	0	0	0	0	0	0	x	******	******
3758.999	0	0	0	0	0	0	0	0	0	0	0	0	331755.644	0	0	0	0	0	0	x	******	******
3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3759.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3760.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3761	0	0	0	0	0	0	91257.26785	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
3761.999	0	0	0	0	0	0	91257.26785	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
