0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	x	******	******	DATE	TIME	S39_S	G94A_C	G94B_C	G94C_C	ACME2	ACME1	S362_P	G300_S	S5AS_S	S5A_P	G301_S	G310_P	G251_P	S6	G338_C	S10E_C	S10D_C	S10C_C	S10A_C
4105.999	0	0	286836.517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4106	0	0	286175.9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4106.999	0	0	286175.9416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4107	0	0	285588.7634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4107.999	0	0	285588.7634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4108	0	0	285123.9141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4108.999	0	0	285123.9141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4109	0	0	285074.9826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4109.999	0	0	285074.9826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4110	0	0	284928.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4110.999	0	0	284928.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4111	0	0	284659.0647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4111.999	0	0	284659.0647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4112	48270.93551	0	284341.0099	0	0	0	0	0	0	0	0	0	0	0	2126.074149	0	0	0	0	x	******	******
4112.999	48270.93551	0	284341.0099	0	0	0	0	0	0	0	0	0	0	0	2126.074149	0	0	0	0	x	******	******
4113	159051.8762	0	283900.6263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4113.999	159051.8762	0	283900.6263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4114	203897.606	0	270517.8581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4114.999	203897.606	0	270517.8581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4115	235654.1565	0	193695.3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4115.999	235654.1565	0	193695.3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4116	0	0	113178.5847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4116.999	0	0	113178.5847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4117	96957.78887	0	50595.18228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4117.999	96957.78887	0	50595.18228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4118	26056.02956	0	5309.068934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4118.999	26056.02956	0	5309.068934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4119.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4120.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4121	0	0	15364.49443	0	0	0	0	7144.000593	0	0	14361.39845	0	0	0	0	0	0	0	0	x	******	******
4121.999	0	0	15364.49443	0	0	0	0	7144.000593	0	0	14361.39845	0	0	0	0	0	0	0	0	x	******	******
4122	0	0	218528.1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4122.999	0	0	218528.1277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4123	0	0	280817.9411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4123.999	0	0	280817.9411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4124	103294.4195	0	280450.9548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4124.999	103294.4195	0	280450.9548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4125	123894.5856	0	290677.6406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4125.999	123894.5856	0	290677.6406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4126	103123.1592	0	340979.2338	0	0	0	0	0	0	0	0	0	0	0	552.9260733	0	0	0	0	x	******	******
4126.999	103123.1592	0	340979.2338	0	0	0	0	0	0	0	0	0	0	0	552.9260733	0	0	0	0	x	******	******
4127	0	0	350080.4948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4127.999	0	0	350080.4948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4128	123331.8733	0	349615.6455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4128.999	123331.8733	0	349615.6455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4129	123772.2568	0	348685.9468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4129.999	123772.2568	0	348685.9468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4130	0	0	348832.7413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4130.999	0	0	348832.7413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4131	0	0	348416.8234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4131.999	0	0	348416.8234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4132	208350.3735	0	347560.522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4132.999	208350.3735	0	347560.522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4133	175272.6721	0	346508.4945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4133.999	175272.6721	0	346508.4945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4134	122548.9691	0	274358.9817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4134.999	122548.9691	0	274358.9817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4135	0	0	21383.07027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4135.999	0	0	21383.07027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4136	0	0	10667.06938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4136.999	0	0	10667.06938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4137	112469.0778	0	120028.9963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4137.999	112469.0778	0	120028.9963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4138	127221.9284	0	287717.2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4138.999	127221.9284	0	287717.2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4139	153840.6703	0	414841.3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4139.999	153840.6703	0	414841.3495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4140	239495.2802	0	349395.4537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4140.999	239495.2802	0	349395.4537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4141	221733.1417	0	338899.6446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4141.999	221733.1417	0	338899.6446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4142	194037.9065	0	329406.9315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4142.999	194037.9065	0	329406.9315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4143	280793.4754	0	240229.2528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4143.999	280793.4754	0	240229.2528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4144	269172.2415	0	136518.9154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4144.999	269172.2415	0	136518.9154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4145	427563.5423	0	48760.25062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4145.999	427563.5423	0	48760.25062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4146	490538.3969	0	2373.178279	0	0	0	0	0	0	0	220.1917991	0	0	0	0	0	0	0	0	x	******	******
4146.999	490538.3969	0	2373.178279	0	0	0	0	0	0	0	220.1917991	0	0	0	0	0	0	0	0	x	******	******
4147	293613.5312	0	37457.0716	0	0	0	0	0	0	0	7095.069082	0	0	0	0	0	0	0	0	x	******	******
4147.999	293613.5312	0	37457.0716	0	0	0	0	0	0	0	7095.069082	0	0	0	0	0	0	0	0	x	******	******
4148	342373.7818	0	292072.1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4148.999	342373.7818	0	292072.1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4149	369971.154	0	326838.0271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4149.999	369971.154	0	326838.0271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4150	118732.3112	0	309565.2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4150.999	118732.3112	0	309565.2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4151	118267.4619	0	193891.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4151.999	118267.4619	0	193891.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4152	165877.822	0	74449.29385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4152.999	165877.822	0	74449.29385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4153	2373.178279	0	4893.151091	0	0	0	0	0	0	0	0	0	0	0	70.95069082	0	0	0	0	x	******	******
4153.999	2373.178279	0	4893.151091	0	0	0	0	0	0	0	0	0	0	0	70.95069082	0	0	0	0	x	******	******
4154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4154.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4155.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4156	21774.52236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4156.999	21774.52236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4157.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4158.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4159.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4160.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4161	0	0	44674.46946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4161.999	0	0	44674.46946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4162	0	0	305968.7377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4162.999	0	0	305968.7377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4163	0	0	340171.8639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4163.999	0	0	340171.8639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4164	0	0	324024.4653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4164.999	0	0	324024.4653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4165	0	0	231005.663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4165.999	0	0	231005.663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4166	0	0	132530.9973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4166.999	0	0	132530.9973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4167	0	0	48368.79854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4167.999	0	0	48368.79854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4168	8220.493833	0	2642.301589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4168.999	8220.493833	0	2642.301589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4169.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4170.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4171.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4172.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4173.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4174.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.7068637	0	0	0	0	x	******	******
4175.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.7068637	0	0	0	0	x	******	******
4176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4176.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4177.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4178.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4179.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4180.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4181	4183.644183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4181.999	4183.644183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4182.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4183	0	0	0	0	0	0	0	5358.000445	0	0	11156.38449	0	0	0	0	0	0	0	0	x	******	******
4183.999	0	0	0	0	0	0	0	5358.000445	0	0	11156.38449	0	0	0	0	0	0	0	0	x	******	******
4184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4184.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4185.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4186	130916.2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4186.999	130916.2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4187.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4188.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4189	153180.0949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4189.999	153180.0949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4190	159639.0543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4190.999	159639.0543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4191	228143.1696	0	174881.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4191.999	228143.1696	0	174881.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4192	116236.8042	0	117655.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4192.999	116236.8042	0	117655.818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4193	83746.28092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4193.999	83746.28092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4194.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4195.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4196.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4197.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4198.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4199.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4200.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4201.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4202.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4203.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4204.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4205.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4206.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4207.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4208.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4209.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4210.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4211.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4212.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	x	******	******
4213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340074.0008	0	0	x	******	******
4213.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340074.0008	0	0	x	******	******
4214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641002.7929	0	0	x	******	******
4214.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641002.7929	0	0	x	******	******
4215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636109.6418	0	0	x	******	******
4215.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636109.6418	0	0	x	******	******
4216	0	0	0	0	0	0	0	0	0	0	2935.890655	0	0	0	0	0	636109.6418	0	0	x	******	******
4216.999	0	0	0	0	0	0	0	0	0	0	2935.890655	0	0	0	0	0	636109.6418	0	0	x	******	******
4217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636109.6418	0	0	x	******	******
4217.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636109.6418	0	0	x	******	******
4218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631216.4908	0	0	x	******	******
4218.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631216.4908	0	0	x	******	******
4219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628769.9152	0	0	x	******	******
4219.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628769.9152	0	0	x	******	******
4220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631216.4908	0	0	x	******	******
4220.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631216.4908	0	0	x	******	******
4221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633663.0663	0	0	x	******	******
4221.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633663.0663	0	0	x	******	******
4222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633663.0663	0	0	x	******	******
4222.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633663.0663	0	0	x	******	******
4223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636109.6418	0	0	x	******	******
4223.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636109.6418	0	0	x	******	******
4224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6000148	0	638556.2174	0	0	x	******	******
4224.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6000148	0	638556.2174	0	0	x	******	******
4225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638556.2174	0	0	x	******	******
4225.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638556.2174	0	0	x	******	******
4226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641002.7929	0	0	x	******	******
4226.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641002.7929	0	0	x	******	******
4227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638556.2174	0	0	x	******	******
4227.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638556.2174	0	0	x	******	******
4228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643449.3685	0	0	x	******	******
4228.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643449.3685	0	0	x	******	******
4229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648342.5196	0	0	x	******	******
4229.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648342.5196	0	0	x	******	******
4230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645895.944	0	0	x	******	******
4230.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645895.944	0	0	x	******	******
4231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645895.944	0	0	x	******	******
4231.999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645895.944	0	0	x	******	******
4232	0	0	0	0	0	0	0	0	0	0	300096.9564	0	0	0	0	0	641002.7929	0	0	x	******	******
4232.999	0	0	0	0	0	0	0	0	0	0	300096.9564	0	0	0	0	0	641002.7929	0	0	x	******	******
4233	0	0	0	0	0	0	0	0	0	0	309614.1353	0	0	0	562.7123755	0	636109.6418	0	0	x	******	******
4233.999	0	0	0	0	0	0	0	0	0	0	309614.1353	0	0	0	562.7123755	0	636109.6418	0	0	x	******	******
4234	0	0	0	0	0	0	0	0	0	0	200399.0029	0	0	0	0	0	188386.317	0	0	x	******	******
4234.999	0	0	0	0	0	0	0	0	0	0	200399.0029	0	0	0	0	0	188386.317	0	0	x	******	******
4235	0	0	0	0	0	0	0	0	0	0	497119.6851	0	0	0	0	0	0	0	0	x	******	******
4235.999	0	0	0	0	0	0	0	0	0	0	497119.6851	0	0	0	0	0	0	0	0	x	******	******
4236	0	0	0	0	0	0	0	0	0	0	491932.9449	0	0	0	0	0	0	0	0	x	******	******
4236.999	0	0	0	0	0	0	0	0	0	0	491932.9449	0	0	0	0	0	0	0	0	x	******	******
4237	0	0	0	0	0	0	0	0	0	0	184325.0016	0	0	0	0	0	0	0	0	x	******	******
4237.999	0	0	0	0	0	0	0	0	0	0	184325.0016	0	0	0	0	0	0	0	0	x	******	******
