"Date","S39","G94B","G94C","ACME2","ACME1","S362","G300","S5AS","S5A","G301","G310","G251","S6","G338","S10E","S10D","S10C","S10A"
2011-02-02,123.513,0,0,0,NA,0,0,0,0,0,441.683,0,97.636,0,NA,0,0,0
2011-02-03,6.023,0,0,0,NA,0,0,0,0,0,415.403,0,87.997,0,NA,0,0,0
2011-02-04,100.248,0,0,0,NA,21.027,0,0,0,0,0,0,217.782,0,NA,0,0,0
2011-02-05,59.007,0,0,0,NA,0,0,0,0,0,0,0,141.71,0,NA,0,0,0
2011-02-06,0,0,0,0,NA,0,0,0,0,0,0,0,58.1,0,NA,0,0,0
2011-02-07,68.717,0,0,0,NA,0,0,0,0,0,0,0,267.584,0,NA,0,0,0
2011-02-08,125.775,0,0,0,NA,0,0,0,0,0,0,0,182.955,0,NA,0,0,0
2011-02-09,17.76,0,0,0,NA,11.949,0,0,0,0,0,0,239.06,0,NA,0,0,0
2011-02-10,117.798,0,0,0,NA,0,0,0,0,0,0,0,221.261,0,NA,0,0,0
2011-02-11,0,0,0,0,NA,0,0,0,410.896,0,0,2.723,324.782,0,NA,0,0,0
2011-02-12,0,0,0,0,NA,0,0,0,0,0,0,90.052,415.336,0,NA,0,0,0
2011-02-13,67.128,0,0,0,NA,0,0,0,0,0,0,0,127.098,0,NA,0,0,0
2011-02-14,47.703,0,0,0,NA,0,0,0,0,0,0,0,247.617,0,NA,0,0,0
2011-02-15,125.866,0,0,0,NA,0,0,0,0,0,0,0,191.169,0,NA,0,0,0
2011-02-16,17.928,0,0,0,NA,18.627,0,0,0,0,0,0,177.383,0,NA,0,0,0
2011-02-17,50.346,0,0,0,NA,0,0,0,0,0,0,0,234.305,0,NA,0,0,0
2011-02-18,124.827,0,0,0,NA,0,0,0,0,0,0,0,186.725,0,NA,0,0,0
2011-02-19,7.67,0,0,0,NA,0,0,0,0,0,0,0,310.461,0,NA,0,0,0
2011-02-20,72.97,0,0,0,NA,0,0,0,0,0,0,0,249.599,0,NA,0,0,0
2011-02-21,47.454,0,0,0,NA,0,0,0,0,0,0,0,131.464,0,NA,0,0,0
2011-02-22,125.457,0,0,0,NA,0,0,0,0,0,0,0,364.437,0,NA,0,0,0
2011-02-23,124.788,0,0,0,NA,11.372,0,0,0,0,0,0,82.693,0,NA,0,0,0
2011-02-24,162.069,0,0,0,NA,0,0,0,0,0,0,0,184.709,0,NA,0,0,0
2011-02-25,168.895,0,0,0,NA,0,0,0,0,0,0,0,142.796,0,NA,0,0,0
2011-02-26,97.743,0,0,0,NA,0,0,0,0,0,0,0,151.522,0,NA,0,0,0
2011-02-27,154.682,0,0,0,NA,0,0,0,0,0,0,0,107.929,0,NA,0,0,0
2011-02-28,106.972,0,0,0,NA,0,0,0,0,0,0,0,62.779,0,NA,0,0,0
2011-03-01,114.681,0,0,0,NA,0,0,0,0,0,0,0,143.757,0,NA,0,0,0
2011-03-02,137.108,0,0,0,NA,0,0,0,0,0,0,57.422,171.731,0,NA,0,0,0
2011-03-03,87.051,0,0,0,NA,20.69,0,0,0,0,0,0,80.325,0,NA,0,0,0
2011-03-04,107.863,0,0,0,NA,0,0,0,0,0,0,0,80.288,0,NA,0,0,0
2011-03-05,46.469,0,0,0,NA,0,0,0,0,0,0,0,96.916,0,NA,0,0,0
2011-03-06,84.783,0,0,0,NA,0,0,0,0,0,0,0,151.288,0,NA,0,0,0
2011-03-07,153.004,0,0,0,NA,0,0,0,0,0,22.711,0,100.525,0,NA,0,0,0
2011-03-08,75.15,0,0,0,NA,0,0,0,0,0,0,0,64.426,0,NA,0,0,0
2011-03-09,100.031,0,0,0,NA,23.725,0,0,0,0,0,0,102.838,0,NA,0,0,0
2011-03-10,64.998,0,0,0,NA,0,0,0,0,0,0,0,175.389,0,NA,0,0,0
2011-03-11,136.224,0,0,0,NA,0,0,0,0,0,0,0,149.841,0,NA,0,0,0
2011-03-12,69.243,0,0,0,NA,0,0,0,0,0,0,0,119.468,0,NA,0,0,0
2011-03-13,79.837,0,0,0,NA,0,0,0,0,0,0,0,76.749,0,NA,0,0,0
2011-03-14,149.61,0,0,0,NA,0,0,0,0,0,0,0,103.202,0,NA,0,0,0
2011-03-15,105.804,0,0,0,NA,0,0,0,273.774,0,0,0,135.455,0,NA,0,0,0
2011-03-16,155.722,0,0,0,NA,22.085,0,0,163.277,0,7.038,0,71.638,0,NA,0,0,0
2011-03-17,99.924,0,0,0,NA,0,0,0,0,0,0,0,77.565,0,NA,0,0,0
2011-03-18,77.904,0,0,0,NA,0,0,0,0,0,0,0,106.881,0,NA,0,0,0
2011-03-19,145.8,0,0,0,NA,0,0,0,356.354,0,0,0,157.641,0,NA,0,0,0
2011-03-20,64.771,0,0,0,NA,0,0,0,0,0,0,0,95.935,0,NA,0,0,0
2011-03-21,145.232,0,0,0,NA,0,0,0,104.381,0,0,0,72.287,0,NA,0,0,0
2011-03-22,30.938,0,0,0,NA,0,0,0,0,0,0,0,56.858,0,NA,0,0,0
2011-03-23,0,0,0,0,NA,23.436,0,0,209.424,0,0,0,49.875,0,NA,0,0,0
2011-03-24,42.962,0,0,0,NA,0,0,0,290.017,0,0,0,59.793,0,NA,0,0,0
2011-03-25,95.555,0,0,0,NA,0,0,0,181.098,0,0,0,71.386,0,NA,0,0,0
2011-03-26,64.47,0,0,0,NA,0,0,0,166.063,0,0,0,90.522,0,NA,0,0,0
2011-03-27,0,0,0,0,NA,0,0,0,0,0,0,0,89.154,0,NA,0,0,0
2011-03-28,0,0,0,0,NA,0,0,0,202.801,0,0,0,419.687,0,NA,0,0,0
2011-03-29,0,0,0,0,NA,0,0,0,977.189,0,0,0,114.622,0,NA,0,0,0
2011-03-30,0,0,0,0,NA,10.587,0,0,2234.407,0,47.475,55.156,415.184,0,NA,0,0,0
2011-03-31,0,0,0,0,NA,216.561,0,0,1258.892,0,437.069,374.18,609.583,0,NA,0,0,0
2011-04-01,0,0,0,0,NA,330.779,0,0,786.527,0,781.01,180.817,779.828,0,NA,0,0,0
2011-04-02,0,0,0,0,NA,147.269,0,0,0,0,524.68,174.736,762.351,0,NA,0,0,0
2011-04-03,30.046,0,0,0,NA,0,0,0,0,0,0,0,805.376,0,NA,0,0,0
2011-04-04,43.875,0,0,0,NA,0,0,0,0,0,0,0,957.603,0,NA,0,0,0
2011-04-05,15.301,0,0,0,NA,0,0,0,0,0,0,0,1057.749,0,NA,0,0,0
2011-04-06,0,0,0,0,NA,0,0,0,0,0,0,0,847.753,0,NA,0,0,0
2011-04-07,0,0,0,0,NA,0,0,0,0,0,5.32,0,986.057,0,NA,0,0,0
2011-04-08,16.16,0,0,0,NA,0,0,0,0,0,0,0,1121.872,0,NA,0,0,0
2011-04-09,49.559,0,0,0,NA,0,0,0,0,0,0,0,895.638,0,NA,0,0,0
2011-04-10,0,0,0,0,NA,0,0,0,0,0,0,0,1037.247,0,NA,0,0,0
2011-04-11,19.118,0,0,0,NA,0,0,0,0,0,0,0.214,1092.328,0,NA,0,0,0
2011-04-12,51.756,0,0,0,NA,0,0,0,267.103,0,0,0,1038.107,0,NA,0,0,0
2011-04-13,17.241,0,0,0,NA,18.298,0.048,0,228.998,0,0,0,933.752,0,NA,0,0,0
2011-04-14,68.497,0,0,0,NA,0,0,0,141.774,0,6.201,0,931.908,0,NA,0,0,0
2011-04-15,68.738,0,0,0,NA,0,0,0,108.445,0,0,0,1074.643,0,NA,0,0,0
2011-04-16,68.233,0,0,0,NA,0,0,0,342.956,0,0,0,1000.446,0,NA,0,0,0
2011-04-17,67.77,0,0,0,NA,0,0,0,354.788,0,0,0,689.752,0,NA,0,0,0
2011-04-18,47.51,0,0,0,NA,0,0,0,192.014,0,0,0,738.683,0,NA,0,0,0
2011-04-19,68.411,0,0,0,NA,0,0,0,134.45,0.033,0,0,867.21,0,NA,0,0,0
2011-04-20,68.607,0,0,0,NA,19.618,0,0,227.25,0,0,0,769.963,0,NA,0,0,0
2011-04-21,68.522,0,0,0,NA,0,0,0,0,0,0,0,1102.633,0,NA,0,0,0
2011-04-22,68.729,0,0,0,NA,0,0,0,112.307,0,0,0,925.932,0,NA,0,0,0
2011-04-23,68.977,0,0,0,NA,0,0,0,198.986,0,0,0,883.144,0,NA,0,0,0
2011-04-24,68.851,0,0,0,NA,0,0,0,0,0,0,0,970.383,0,NA,0,0,0
2011-04-25,68.769,0,0,0,NA,0,0,0,0,0,45.933,0,1039.411,0,NA,0,0,0
2011-04-26,68.962,0,0,0,NA,0,0,0,0,0,0,0,994.319,0,NA,0,0,0
2011-04-27,68.698,0,0,0,NA,21.2,0,0,120.153,0,0,0,985.505,0,NA,0,0,0
2011-04-28,68.583,0,0,0,NA,4.506,0,0,157.397,0,0,0,957.386,0,NA,0,0,0
2011-04-29,46.896,0,0,0,NA,0,0,0,296.519,0,0,0,1058.759,0,NA,0,0,0
2011-04-30,49.161,0,0,0,NA,0,0,0,358.502,0,0,0,947.414,0,NA,0,0,0
2011-05-01,68.545,0,0,0,NA,0,0,0,339.645,0,0,0,915.592,0,NA,0,0,0
2011-05-02,68.146,0,0,0,NA,0,0,0,0,0,0,36.332,924.801,0.013,NA,0,0,0
2011-05-03,68.554,0,0,0,NA,0,0,0,75.422,0,0,77.417,800.996,0,NA,0,0,0
2011-05-04,68.787,0,0,0,NA,12.064,0.151,0,167.257,0,0,77.046,790.529,0,NA,0,0,0
2011-05-05,69.039,0,0,0,NA,0,0,0,107.347,0,0,76.662,818.062,0,NA,0,0,0
2011-05-06,67.736,0,0,0,NA,0,0,0,0,0,0,76.048,746.999,0,NA,0,0,0
2011-05-07,67.609,0,0,0,NA,0,0,0,355.558,0,0,74.464,757.185,0,NA,0,0,0
2011-05-08,67.612,0,0,0,NA,0,0,0,357.137,0,0,72.751,777.58,0,NA,0,0,0
2011-05-09,67.417,0,0,0,NA,0,0,0,310.804,0.03,0,76.804,782.832,0,NA,0,0,0
2011-05-10,67.291,0,0,0,NA,0,0,0,0,0,0,77.502,755.253,0.055,NA,0,0,0
2011-05-11,67.874,0,0,0,NA,13.528,0,0,0,0,0,77.208,648.129,0,NA,0,0,0
2011-05-12,68.664,0,0,0,NA,0,0,0,0,0,0,76.688,671.786,0,NA,0,0,0
2011-05-13,68.789,0,0,0,NA,0,0,0,68.124,0,0,75.901,624.633,0,NA,0,0,0
2011-05-14,68.15,0,0,0,NA,0,0,0,419.164,0,0,48.342,606.416,0,NA,0,0,0
2011-05-15,12.445,0,0,0,NA,37.626,0,0,420.388,0,0,52.878,707.995,0,NA,0,0,0
2011-05-16,40.445,0,0,0,NA,0,0,0,0,0,27.251,78.033,478.118,0.047,NA,0,0,0
2011-05-17,67.514,0,0,0,NA,20.744,0,0,0,0,0,77.996,692.776,0,NA,0,0,0
2011-05-18,67.211,0,0,0,NA,38.079,0,0,228.897,0,0,77.793,630.083,0,NA,0,0,0
2011-05-19,58.227,0,0,0,NA,0,0,0,294.358,0,0,77.505,537.558,0,NA,0,0,0
2011-05-20,31.083,0,0,0,NA,0,0,0,118.467,0,0,77.111,567.688,0,NA,0,0,0
2011-05-21,67.281,0,0,0,NA,0,0,0,411.245,0,0,76.658,391.945,0,NA,0,0,0
2011-05-22,30.566,0,0,0,NA,0,0,0,416.794,0,0,75.998,427.533,0,NA,0,0,0
2011-05-23,38.448,0,0,0,NA,0,0,0,217.623,0.268,0,75.193,376.244,0,NA,0,0,0
2011-05-24,67.592,0,0,0,NA,0,0,0,27.347,0,0,76.492,397.638,0,NA,0,0,0
2011-05-25,40.25,0,0,0,NA,20.596,0,0,0,0,0,76.983,333.12,0,NA,0,0,0
2011-05-26,27.762,0,0,0,NA,0,0,0,0,0,0,76.599,221.264,0,NA,0,0,0
2011-05-27,64.571,0,0,0,NA,0,0,0,0,0,0,75.739,196.506,0,NA,0,0,0
2011-05-28,64.627,0,0,0,NA,0,0,0,0,0,0,61.651,247.545,0,NA,0,0,0
2011-05-29,64.698,0,0,0,NA,0,0,0,411.576,0,0,51.717,254.55,0,NA,0,0,0
2011-05-30,64.536,0,0,0,NA,0,0,0,279.232,0,0,51.301,300.601,0,NA,0,0,0
2011-05-31,40.11,0,0,0,NA,22.117,0,0,0,0,0,75.849,178.954,0,NA,0,0,0
2011-06-01,67.737,0,0,0,NA,0,0,0,0,0,0,72.556,102.779,0,NA,0,0,0
2011-06-02,67.958,0,0,0,NA,0,0,0,0,0,0,76.697,105.86,0,NA,0,0,0
2011-06-03,67.985,0,0,0,NA,0,0,0,0,0,0,75.91,73.262,0,NA,0,0,0
2011-06-04,67.893,0,0,0,NA,0,0,0,0,0,0,67.758,137.909,0,NA,0,0,0
2011-06-05,67.778,0,0,0,NA,0,0,0,0,0,0,27.666,97.121,0,NA,0,0,0
2011-06-06,67.656,0,0,0,NA,0,0,0,108,0,0,42.199,67.137,0,NA,0,0,0
2011-06-07,67.381,0,0,0,NA,0,0,0,0,0,0,21.38,65.42,0,NA,0,0,0
2011-06-08,67.017,0,0,0,NA,21.07,0,0,0,0,0,0.678,56.867,0,NA,0,0,0
2011-06-09,67.194,0,0,0,NA,0,0,0,0,0,0,0,47.235,0,NA,0,0,0
2011-06-10,66.512,0,0,0,NA,0,0,0,0,0,0,28.875,49.603,0,NA,0,0,0
2011-06-11,66.526,0,0,0,NA,0,0,0,0,0,0,2.195,55.001,0,NA,0,0,0
2011-06-12,65.976,0,0,0,NA,0,0,0,0,0,0,22.158,121.188,0,NA,0,0,0
2011-06-13,48.839,0,0,0,NA,0,0,0,0,0,0,14.434,54.743,0,NA,0,0,0
2011-06-14,13.854,0,0,0,NA,0,0,0,0,0,0,15.773,54.948,0,NA,0,0,0
2011-06-15,15.709,0,0,0,NA,0,0,0,0,0,35.487,17.926,54.336,0,NA,0,0,0
2011-06-16,21.995,0,0,0,NA,0,0,0,0,0,29.736,24.769,54.322,0,NA,0,0,0
2011-06-17,8.915,0,0,0,NA,0,0,0,0,0,0,10.32,27.25,0,NA,0,0,0
2011-06-18,9.395,0,0,0,NA,0,0,0,0,0,0,10.679,0,0,NA,0,0,0
2011-06-19,8.64,0,0,0,NA,0,0,0,0,0,0,9.907,0,0,NA,0,0,0
2011-06-20,8.942,0,0,0,NA,0,0,0,0,0,0,10.113,0,0,NA,0,0,0
2011-06-21,9.359,0,0,0,NA,0,0,0,0,0,0,10.516,0,0,NA,0,0,0
2011-06-22,0,0,0,0,NA,12.735,0,0,0,0,20.175,0,0.3,0,NA,0,0,0
2011-06-23,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0
2011-06-24,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0
2011-06-25,15.364,0,0,0,NA,0,0,0,0,0,0,17.123,0,0,NA,0,0,0
2011-06-26,10.219,0,0,0,NA,0,0,0,379.991,0,0,11.527,0,0,NA,0,0,0
2011-06-27,19.979,0,0,0,NA,0,0,0,27.475,0,0,21.877,0,0,NA,0,0,0
2011-06-28,0,0,0,0,NA,0,0,0,879.93,0,36.725,0,0,0,NA,0,0,0
2011-06-29,0,0,0,0,NA,17.228,0,0,855.231,0,0,26.789,154.464,0,NA,0,0,0
2011-06-30,0,0,0,0,NA,0,0,0,233.633,0,112.491,149.423,0,0,NA,0,0,0
2011-07-01,0,0,0,0,NA,0,0,0,0,0,147.316,152.825,234.064,0,NA,0,0,0
2011-07-02,0,0,0,0,NA,0,0,0,339.934,0,93.511,149.06,0,0,NA,0,0,0
2011-07-03,0,0,0,0,NA,0,0,0,512.472,0,26.844,109.7,262.838,0,NA,0,0,0
2011-07-04,0,0,0,0,NA,0,0,0,513.209,0,96.08,97.429,415.444,0,NA,0,0,0
2011-07-05,0,0,0,0,NA,0,0,0,1715.054,0,426.258,74.987,718.97,0,NA,0,0,0
2011-07-06,0,0,0,0,NA,15.556,0,0,1407.874,0,1035.692,125.869,843.619,0,NA,0,0,0
2011-07-07,0,0,0,0,NA,0,0,0,947.835,0,1018.59,43.698,881.303,0,NA,0,0,0
2011-07-08,0,0,0,0,NA,29.559,0,0,511.35,0.118,676.749,75.272,873.794,0,NA,0,0,0
2011-07-09,0,0,0,0,NA,5.308,0,0,640.116,0,757.13,77.232,632.9,0,NA,0,0,0
2011-07-10,0,0,0,0,NA,3.272,0,0,807.36,0,684.513,63.197,878.998,0,NA,0,0,0
2011-07-11,0,0,0,0,NA,188.084,0,0,406.56,0,660.721,67.096,798.178,0,NA,0,0,0
2011-07-12,0,0,0,0,NA,203.718,0,0,631.142,0.059,493.821,74.083,741.05,0,NA,0,0,0
2011-07-13,0,0,0,0,NA,237.212,0,0,685.975,0,433.158,69.14,784.823,0,NA,0,0,0
2011-07-14,0,0,0,0,NA,69.615,0.046,0,1375.072,0,513.342,26.892,815.277,0.021,NA,0,0,0
2011-07-15,0,0,0,0,NA,80.009,0,0,1431.827,0,526.233,67.742,1103.703,0,NA,0,0,0
2011-07-16,0,0,0,0,NA,95.157,0,0,852.953,0,1277.34,121.942,988.691,0,NA,0,0,0
2011-07-17,0,0,0,0,NA,24.627,0,0,427.362,0,908.396,117.026,1554.655,0,NA,0,0,0
2011-07-18,0,0,0,0,NA,243.175,0,0,319.875,0,409.719,87.135,1526.662,0,NA,0,0,0
2011-07-19,0,0,0,0,NA,220.821,0,0,0,0,195.078,73.473,1637.376,0,NA,0,0,0
2011-07-20,0,0,0,0,NA,341.833,0,0,0,0,189.995,57.249,1489.332,0,NA,0,0,0
2011-07-21,0,0,0,0,NA,238.384,0,0,2.38,0,253.44,67.346,1408.477,0,NA,0,0,0
2011-07-22,0,0,0,0,NA,250.789,0,0,0,0,37.655,1.687,1697.58,0,NA,0,0,0
2011-07-23,0,0,0,0,NA,145.211,0,0,0,0,73.949,30.163,1258.952,0,NA,0,0,0
2011-07-24,0,0,0,0,NA,100.463,0,0,0,0,94.926,0,978.628,0,NA,0,0,0
2011-07-25,0,0,0,0,NA,99.155,0,0,0,0,27.594,15.307,300.482,0,NA,0,0,0
2011-07-26,0,0,0,0,NA,55.001,0,0,355.991,0,0,17.832,185.376,0,NA,0,0,0
2011-07-27,0,0,0,0,NA,48.032,0,0,0,0,0,0,508.607,0,NA,0,0,0
2011-07-28,0,0,0,0,NA,0,0,0,0,0,4.893,0,666.976,0,NA,0,0,0
2011-07-29,0,0,0,0,NA,0,0,0,0,0,0,0,528.328,0,NA,0,0,0
2011-07-30,0,0,0,0,NA,0,0,0,0,0,0,0,543.446,0,NA,0,0,0
2011-07-31,0,0,0,0,NA,0,0,0,0,0,0,0,391.239,0,NA,0,0,0
2011-08-01,11.218,0,0,0,NA,0,0,0,0,0,0,0,97.472,0,NA,0,0,0
2011-08-02,0,0,0,0,NA,0,0,0,0,0,0,22.097,131.917,0,NA,0,0,0
2011-08-03,0,0,0,0,NA,11.128,0,0,0,0,0,0,711.376,0,NA,0,0,0
2011-08-04,0,0,0,0,NA,49.596,0,0,0,0,0,0,435.806,0,NA,0,0,0
2011-08-05,0,0,0,0,NA,24.792,0,0,0,0,0,0,384.185,0,NA,0,0,0
2011-08-06,0,0,0,0,NA,105.977,0,0,0,0,0,0,537.279,0,NA,0,0,0
2011-08-07,0,0,0,0,NA,48.954,0,0,0,0,0,0,400.784,0,NA,0,0,0
2011-08-08,0,0,0,0,NA,0,0,0,0,0,0,0,576.877,0,NA,0,0,0
2011-08-09,0,0,0,0,NA,113.025,0,0,34.475,0,0,0,588.415,0,NA,0,0,0
2011-08-10,0,0,0,0,NA,117.486,0,0,0,0,0,0,917.812,0,NA,0,0,0
2011-08-11,0,0,0,0,NA,161.212,0,0,0,0,0,10.337,1128.533,0,NA,0,0,0
2011-08-12,0,0,0,0,NA,94.855,0,0,8.234,0,0,20.548,806.314,0,NA,0,0,0
2011-08-13,NA,0,0,0,NA,105.272,0,0,0,0,0,10.219,929.16,0,NA,0,0,0
2011-08-14,NA,0,0,0,NA,251.383,0,0,0,0,0,38.186,959.026,0,NA,0,0,0
2011-08-15,NA,0,0,0,NA,273.671,0,0,0,0,20.95,3.11,543.293,0,NA,0,0,0
2011-08-16,0,0,0,0,NA,331.67,0,0,0,0,0,25.586,663.563,0,NA,0,0,0
2011-08-17,0,0,0,0,NA,494.262,0,0,0,0,0,55.273,541.73,0,NA,0,0,0
2011-08-18,0,0,0,0,NA,423.003,0,0,572.193,0,0,34.084,591.88,0,NA,0,0,0
2011-08-19,0,0,0,0,NA,480.332,0,0,563.114,0,287.964,26.576,711.524,0,NA,0,0,0
2011-08-20,0,0,0,0,NA,395.69,0,0,570.061,0,463.664,71.387,875.43,0,NA,0,0,0
2011-08-21,0,0,0,0,NA,243.343,0,0,192.13,0,499.622,72.104,931.563,0,NA,0,0,0
2011-08-22,0,0,0,0,NA,225.703,0,0,0,0,447.207,71.849,840.942,0,NA,0,0,0
2011-08-23,0,0,0,0,NA,169.729,0,0,673.496,0,128.833,47.9,634.474,0,NA,0,0,0
2011-08-24,0,0,0,0,NA,289.458,0,0,804.354,0,325.535,43.059,735.129,0,NA,0,0,0
2011-08-25,0,0,0,0,NA,358.845,0,0,896.202,0,456.992,43.428,1106.668,0,NA,0,0,0
2011-08-26,0,0,0,0,NA,188.498,0,0,298.025,0,390.331,70.378,1223.883,0,NA,0,0,0
2011-08-27,0,0,0,0,NA,216.394,0,0,0,0,191.378,55.823,1068.549,0,NA,0,0,0
2011-08-28,0,0,0,0,NA,120.324,0,0,0,0,270.686,43.682,1035.546,0,NA,0,0,0
2011-08-29,0,0,0,0,NA,127.944,0,0,539.373,0,42.902,58.778,1012.899,0,NA,0,0,0
2011-08-30,0,0,0,0,NA,170.752,0,0,0,0,93.679,27.445,601.53,0,NA,0,0,0
2011-08-31,0,0,0,0,NA,292.405,0,0,0,0,169.997,51.547,476.597,0,NA,0,0,0
2011-09-01,0.178,0,0,0,NA,291.027,0,0,0,0,88.846,28.597,484.067,0,NA,0,0,0
2011-09-02,0,0,0,0,NA,251.988,0,0,497.866,0,41.74,45.104,597.49,0,NA,0,0,0
2011-09-03,0,0,0,0,NA,270.274,0,0,0,0,102.829,56.074,746.531,0,NA,0,0,0
2011-09-04,0,0,0,0,NA,344.657,0,0,0,0,142.885,53.864,923.964,0,NA,0,0,0
2011-09-05,0,0,0,0,NA,270.431,0,0,598.147,0,37.509,25.743,867.188,0,NA,0,0,0
2011-09-06,0,0,0,0,NA,285.035,0,0,376.267,0,248.311,40.189,1050.411,0,NA,0,0,0
2011-09-07,0,0,0,0,NA,310.951,0,0,661.08,0,181.09,61.386,1292.082,0,NA,0,0,0
2011-09-08,0,1.274,0,0,NA,337.516,0,0,478.657,0,334,46.22,1483.255,0,NA,0,0,0
2011-09-09,0,0,0,0,NA,362.024,0,0,710.579,0,333.786,23.979,1179.155,0,NA,0,0,0
2011-09-10,0,0,0,0,NA,369.463,0,0,509.57,0,351.238,36.217,1231.575,0,NA,0,0,0
2011-09-11,0,0,0,0,NA,371.966,0,0,579.236,0,368.571,49.259,1495.842,0,NA,0,0,0
2011-09-12,0,0,0,0,NA,542.493,0,0,507.215,0,404.889,46.193,1577.837,0,NA,0,0,0
2011-09-13,0,0,0,0,NA,342.829,0,0,0,0,384.752,0,1953.637,0,NA,0,0,0
2011-09-14,0,0,0,0,NA,320.688,0,0,0,0,258.126,14.873,2082.574,0,NA,0,0,0
2011-09-15,0,0,0,0,NA,151.141,0,0,0,0,146.621,0,2128.331,0,NA,0,0,0
2011-09-16,0,0,0,0,NA,137.005,0,0,0,0,65.463,22.718,2343.663,0,NA,0,0,0
2011-09-17,0,0,0,0,NA,162.448,0,0,0,0,48.047,2.203,2352.99,0,NA,0,0,0
2011-09-18,0,0,0,0,NA,141.562,0,0,0,0,29.953,24.519,1951.319,0,NA,0,0,0
2011-09-19,0,0,0,0,NA,104.659,0,0,0,0,0,8.907,1640.958,0,NA,0,0,0
2011-09-20,0,0,0,0,NA,116.991,0,0,0,0,5.04,22.764,1386.995,0,NA,0,0,0
2011-09-21,0,0,0,0,NA,208.227,0,0,0,0,0,0,1055.526,0,NA,0,0,0
2011-09-22,0,0,0,0,NA,171.531,0,0,141.356,0,0,0,800.934,0,NA,0,0,0
2011-09-23,0,0,0,0,NA,178.242,0,0,0,0,0,12.284,696.267,0,NA,0,0,0
2011-09-24,0,0,0,0,NA,217.06,0,0,31.444,0,0,28.533,463.465,0,NA,0,0,0
2011-09-25,0,0,0,0,NA,237.826,0,0,0,0,0,8.115,1037.916,0,NA,0,0,0
2011-09-26,0,0,0,0,NA,146.965,0,0,800.661,0,95.946,26.812,1644.393,0,NA,0,0,0
2011-09-27,0,0,0,0,NA,234.728,0,0,727.188,0,75.79,0,1333.497,0,NA,0,0,0
2011-09-28,0,0,0,0,NA,419.117,0,0,503.106,0,315.153,0,1451.023,0,NA,0,0,0
2011-09-29,0,0,0,0,NA,482.721,0,0,698.25,0,188.696,22.228,1646.219,0,NA,0,0,0
2011-09-30,0,0,0,0,NA,531.073,0,0,731.423,0,323.394,68.861,2003.607,0,NA,0,0,0
2011-10-01,0,0,0,0,NA,445.548,0,0,269.952,0,334.289,19.278,2596.53,0,NA,0,0,0
2011-10-02,0,0,0,0,NA,382.002,0,0,0,0,274.856,0,2588.524,0,NA,0,0,0
2011-10-03,0,0,0,0,NA,210.541,0,0,282.484,0,255.006,0,2173.831,0,NA,0,0,0
2011-10-04,0,0,0,0,NA,129.998,0,0,139.263,0,169.667,0,2056.251,0,NA,0,0,0
2011-10-05,0,0,0,0,NA,129.941,0,0,0,0,131.483,0,2015.603,0,NA,0,0,0
2011-10-06,0,0,0,0,NA,144.339,0,0,0,0,33.854,0,1798.115,0,NA,0,0,0
2011-10-07,0,0,0,0,NA,92.582,0,0,452.221,0,47.095,0,1506.04,0,NA,0,0,0
2011-10-08,0,0,0,0,NA,209.327,0,0,350.03,0,301.172,0,1704.711,0,NA,0,0,0
2011-10-09,0,0,0,0,NA,237.066,0,0,362.775,0,269.636,0,3453.286,0,NA,0,0,0
2011-10-10,0,0,0,0,NA,182.075,0,0,0,0,184.217,0,7689.823,0,NA,0,0,0
2011-10-11,0,0,0,0,NA,163.21,0,0,257.682,0,104.734,0,18204.366,0,NA,0,0,0
2011-10-12,0,0,0,0,NA,122.858,0,0,0,0,72.074,0,20379.204,0,NA,0,0,0
2011-10-13,0,0,0,0,NA,61.11,0,0,0,0,117.889,1.928,20141.186,0,NA,0,0,0
2011-10-14,0,0,0,0,NA,42.537,0,0,0,0,32.798,0,18745.059,0,NA,0,0,0
2011-10-15,0,0,0,0,NA,32.331,0,0,0,0,36.585,0,17956.585,0,NA,0,0,0
2011-10-16,0,0,0,0,NA,54.482,0,0,143.367,0,36.421,0,16962.755,0,NA,0,0,0
2011-10-17,0,0,0,0,NA,81.223,0,0,0,0,30.429,0,16583.698,0,NA,0,0,0
2011-10-18,0,0,0,0,NA,139.416,0,0,387.169,0,138.193,0,16316.639,0,NA,0,0,0
2011-10-19,0,0,0,0,NA,168.462,0,0,1470.911,0,254.225,0,17015.441,0,NA,0,0,0
2011-10-20,0,0,0,0,NA,440.548,0,0,1099.938,0,514.771,0,15750.088,0,NA,0,0,0
2011-10-21,0,0,0,0,NA,431.673,0,0,635.75,0,855.522,0,15613.536,0,NA,0,0,0
2011-10-22,0,0,0,0,NA,339.908,0,0,0,0,558.669,0,14740.036,0,NA,0,0,0
2011-10-23,0,0,0,0,NA,182.137,0,0,0,0,396.603,0,14026.314,0,NA,0,0,0
2011-10-24,0,0,0,0,NA,72.653,0,0,596.553,0,244.393,0,13317.907,0,NA,0,0,0
2011-10-25,0,0,0,0,NA,122.402,0,0,0,0,150.738,0,12279.476,0,NA,0,0,0
2011-10-26,0,0,0,0,NA,214.036,0,0,0,0,272.695,0,10969.148,0,NA,0,0,0
2011-10-27,0,0,0,0,NA,128.756,0,0,0,0,35.37,0,10116.275,0,NA,0,0,0
